"INST_ID","BEGIN_SNAP","Event","Time"
1,"30/10/2020 06:00","gc cr block 2-way",1466.27
1,"30/10/2020 06:00","gc current block busy",589.43
1,"30/10/2020 06:00","enq: TX - row lock contention",250.57
1,"30/10/2020 07:00","DB CPU",40218.47
1,"30/10/2020 07:00","log file sync",4272.24
1,"30/10/2020 07:00","gc cr block 2-way",1510.44
1,"30/10/2020 07:00","gc current block busy",613.52
1,"30/10/2020 07:00","enq: TX - row lock contention",422.28
1,"30/10/2020 08:00","DB CPU",45690.69
1,"30/10/2020 08:00","log file sync",4437.26
1,"30/10/2020 08:00","gc cr block 2-way",1598.2
1,"30/10/2020 08:00","gc current block busy",667.68
1,"30/10/2020 08:00","enq: TX - row lock contention",179.66
1,"30/10/2020 09:00","DB CPU",48116.19
1,"30/10/2020 09:00","log file sync",4524.93
1,"30/10/2020 09:00","gc cr block 2-way",1588.33
1,"30/10/2020 09:00","gc current block busy",664.27
1,"30/10/2020 09:00","enq: TX - row lock contention",104.69
1,"30/10/2020 10:00","DB CPU",47258.51
1,"30/10/2020 10:00","log file sync",4795.44
1,"30/10/2020 10:00","gc cr block 2-way",1612.28
1,"30/10/2020 10:00","gc current block busy",652.07
1,"30/10/2020 10:00","enq: TX - row lock contention",95.07
1,"30/10/2020 11:00","DB CPU",44903.83
1,"30/10/2020 11:00","log file sync",4876.85
1,"30/10/2020 11:00","gc cr block 2-way",1611.09
1,"30/10/2020 11:00","gc current block busy",678.27
1,"30/10/2020 11:00","enq: TX - row lock contention",168.94
1,"30/10/2020 12:00","DB CPU",42662.42
1,"30/10/2020 12:00","log file sync",4757.16
1,"30/10/2020 12:00","gc cr block 2-way",1673.27
1,"30/10/2020 12:00","gc current block busy",716.16
1,"30/10/2020 12:00","enq: TX - row lock contention",175.64
1,"30/10/2020 13:00","DB CPU",51631.97
1,"30/10/2020 13:00","log file sync",5820.58
1,"30/10/2020 13:00","gc cr block 2-way",1874.36
1,"30/10/2020 13:00","gc current block busy",814.62
1,"30/10/2020 13:00","enq: TX - row lock contention",227.47
1,"30/10/2020 14:00","DB CPU",56559.97
1,"30/10/2020 14:00","log file sync",6773.61
1,"30/10/2020 14:00","gc cr block 2-way",1979.49
1,"30/10/2020 14:00","gc current block busy",839.34
1,"30/10/2020 14:00","enq: TX - row lock contention",171.6
1,"30/10/2020 15:00","DB CPU",55579.21
1,"30/10/2020 15:00","log file sync",6710.13
1,"30/10/2020 15:00","gc cr block 2-way",2032.69
1,"30/10/2020 15:00","gc current block busy",861.77
1,"30/10/2020 15:00","enq: TX - row lock contention",672.17
1,"30/10/2020 16:00","DB CPU",57435.35
1,"30/10/2020 16:00","log file sync",7120.67
1,"30/10/2020 16:00","gc cr block 2-way",2133.54
1,"30/10/2020 16:00","gc current block busy",923.51
1,"30/10/2020 16:00","enq: TX - row lock contention",214.13
1,"30/10/2020 17:00","DB CPU",56409.06
1,"30/10/2020 17:00","log file sync",8018.75
1,"30/10/2020 17:00","gc cr block 2-way",2216.58
1,"30/10/2020 17:00","enq: TX - row lock contention",1658.49
1,"30/10/2020 17:00","gc current block busy",989.05
1,"30/10/2020 18:00","DB CPU",57698.03
1,"30/10/2020 18:00","log file sync",7780.64
1,"30/10/2020 18:00","gc cr block 2-way",2100.41
1,"30/10/2020 18:00","gc current block busy",947.26
1,"30/10/2020 18:00","enq: TX - row lock contention",192.22
1,"30/10/2020 19:00","DB CPU",55876.43
1,"30/10/2020 19:00","log file sync",6602.22
1,"30/10/2020 19:00","gc cr block 2-way",2069.86
1,"30/10/2020 19:00","enq: TX - row lock contention",966.27
1,"30/10/2020 19:00","gc current block busy",896.22
1,"30/10/2020 20:00","DB CPU",50377.57
1,"30/10/2020 20:00","log file sync",7271.97
1,"30/10/2020 20:00","gc cr block 2-way",2178.53
1,"30/10/2020 20:00","gc current block busy",964.63
1,"30/10/2020 20:00","enq: TX - row lock contention",321.83
1,"30/10/2020 21:00","DB CPU",51603.61
1,"30/10/2020 21:00","log file sync",6862.53
1,"30/10/2020 21:00","enq: TX - row lock contention",2678.55
1,"30/10/2020 21:00","gc cr block 2-way",2169.26
1,"30/10/2020 21:00","gc current block busy",973.09
1,"30/10/2020 22:00","DB CPU",48350.11
1,"30/10/2020 22:00","log file sync",6094.01
1,"30/10/2020 22:00","gc cr block 2-way",1996.67
1,"30/10/2020 22:00","gc current block busy",907.94
1,"30/10/2020 22:00","enq: TX - row lock contention",380.59
1,"30/10/2020 23:00","DB CPU",63505.87
1,"30/10/2020 23:00","log file sync",8029.51
1,"30/10/2020 23:00","gc cr block 2-way",2135.45
1,"30/10/2020 23:00","gc current block busy",1013.03
1,"30/10/2020 23:00","enq: TX - row lock contention",616.44
1,"31/10/2020 00:00","DB CPU",57698.72
1,"31/10/2020 00:00","log file sync",6328.78
1,"31/10/2020 00:00","gc cr block 2-way",2113.91
1,"31/10/2020 00:00","gc current block busy",939.19
1,"31/10/2020 00:00","enq: TX - row lock contention",139.21
1,"31/10/2020 01:00","DB CPU",63356.82
1,"31/10/2020 01:00","log file sync",9102.25
1,"31/10/2020 01:00","gc cr block 2-way",2425.31
1,"31/10/2020 01:00","gc current block busy",1176.75
1,"31/10/2020 01:00","enq: TX - row lock contention",180.09
1,"31/10/2020 02:00","DB CPU",50763.14
1,"31/10/2020 02:00","log file sync",6876.23
1,"31/10/2020 02:00","gc cr block 2-way",2111.88
1,"31/10/2020 02:00","gc current block busy",1025.91
1,"31/10/2020 02:00","enq: TX - row lock contention",173.85
1,"31/10/2020 03:00","DB CPU",46358.46
1,"31/10/2020 03:00","log file sync",5465.37
1,"31/10/2020 03:00","gc cr block 2-way",1813.38
1,"31/10/2020 03:00","gc current block busy",940.57
1,"31/10/2020 03:00","enq: TX - row lock contention",156.32
1,"31/10/2020 04:00","DB CPU",43465.13
1,"31/10/2020 04:00","log file sync",4274.51
1,"31/10/2020 04:00","gc cr block 2-way",1521.59
1,"31/10/2020 04:00","gc current block busy",778.88
1,"31/10/2020 04:00","enq: TX - row lock contention",104.27
1,"31/10/2020 05:00","DB CPU",44544.5
1,"31/10/2020 05:00","log file sync",4370.13
1,"31/10/2020 05:00","gc cr block 2-way",1406.48
1,"31/10/2020 05:00","gc current block busy",761.48
1,"31/10/2020 05:00","enq: TX - row lock contention",119.16
1,"31/10/2020 06:00","DB CPU",41672.28
1,"31/10/2020 06:00","log file sync",4030.83
1,"31/10/2020 06:00","gc cr block 2-way",1490.48
1,"31/10/2020 06:00","gc current block busy",774.72
1,"31/10/2020 06:00","enq: TX - row lock contention",378.1
1,"31/10/2020 07:00","DB CPU",53708.1
1,"31/10/2020 07:00","log file sync",4963.7
1,"31/10/2020 07:00","gc cr block 2-way",1404.27
1,"31/10/2020 07:00","gc current block busy",783.85
1,"31/10/2020 07:00","enq: TX - row lock contention",175.22
1,"31/10/2020 08:00","DB CPU",57349.21
1,"31/10/2020 08:00","log file sync",5259.46
1,"31/10/2020 08:00","gc cr block 2-way",1638.69
1,"31/10/2020 08:00","gc current block busy",852.04
1,"31/10/2020 08:00","enq: TX - row lock contention",77.65
1,"31/10/2020 09:00","DB CPU",58422.7
1,"31/10/2020 09:00","log file sync",5306.72
1,"31/10/2020 09:00","gc cr block 2-way",1619.52
1,"31/10/2020 09:00","gc current block busy",837.29
1,"31/10/2020 09:00","enq: TX - row lock contention",97.58
1,"31/10/2020 10:00","DB CPU",52780.2
1,"31/10/2020 10:00","enq: TX - row lock contention",10947.48
1,"31/10/2020 10:00","log file sync",4731.97
1,"31/10/2020 10:00","gc cr block 2-way",1335.91
1,"31/10/2020 10:00","gc current block busy",707.05
1,"31/10/2020 11:00","DB CPU",55726.09
1,"31/10/2020 11:00","log file sync",5636.28
1,"31/10/2020 11:00","enq: TX - row lock contention",2593.47
1,"31/10/2020 11:00","gc cr block 2-way",1650.96
1,"31/10/2020 11:00","gc current block busy",845.02
1,"31/10/2020 12:00","DB CPU",46072.38
1,"31/10/2020 12:00","log file sync",5111.1
1,"31/10/2020 12:00","gc cr block 2-way",1511.59
1,"31/10/2020 12:00","gc current block busy",763.37
1,"31/10/2020 12:00","enq: TX - row lock contention",90.28
1,"31/10/2020 13:00","DB CPU",55767.35
1,"31/10/2020 13:00","log file sync",5550.87
1,"31/10/2020 13:00","gc cr block 2-way",1585.57
1,"31/10/2020 13:00","gc current block busy",839.49
1,"31/10/2020 13:00","enq: TX - row lock contention",130.63
1,"31/10/2020 14:00","DB CPU",57322.37
1,"31/10/2020 14:00","log file sync",5275.62
1,"31/10/2020 14:00","gc cr block 2-way",1620.59
1,"31/10/2020 14:00","gc current block busy",917.28
1,"31/10/2020 14:00","enq: TX - row lock contention",107.73
1,"31/10/2020 15:00","DB CPU",61723.89
1,"31/10/2020 15:00","log file sync",6319.84
1,"31/10/2020 15:00","gc cr block 2-way",1758.12
1,"31/10/2020 15:00","gc current block busy",958.55
1,"31/10/2020 15:00","enq: TX - row lock contention",176.02
1,"31/10/2020 16:00","DB CPU",52779.52
1,"31/10/2020 16:00","log file sync",5714.76
1,"31/10/2020 16:00","gc cr block 2-way",1647.19
1,"31/10/2020 16:00","gc current block busy",877.88
1,"31/10/2020 16:00","enq: TX - row lock contention",144.35
1,"31/10/2020 17:00","DB CPU",53968.52
1,"31/10/2020 17:00","log file sync",5558.75
1,"31/10/2020 17:00","enq: TX - row lock contention",5472.98
1,"31/10/2020 17:00","gc cr block 2-way",1694.57
1,"31/10/2020 17:00","gc current block busy",897.49
1,"31/10/2020 18:00","DB CPU",57096.32
1,"31/10/2020 18:00","log file sync",5718.06
1,"31/10/2020 18:00","gc cr block 2-way",1791.03
1,"31/10/2020 18:00","gc current block busy",967.47
1,"31/10/2020 18:00","enq: TX - row lock contention",590.78
1,"31/10/2020 19:00","DB CPU",54980.33
1,"31/10/2020 19:00","log file sync",5750.4
1,"31/10/2020 19:00","gc cr block 2-way",1915.61
1,"31/10/2020 19:00","gc current block busy",1030.46
1,"31/10/2020 19:00","enq: TX - row lock contention",839.4
1,"31/10/2020 20:00","DB CPU",55603.76
1,"31/10/2020 20:00","log file sync",5299.06
1,"31/10/2020 20:00","gc cr block 2-way",1778.39
1,"31/10/2020 20:00","gc current block busy",978.65
1,"31/10/2020 20:00","enq: TX - row lock contention",122.56
1,"31/10/2020 21:00","DB CPU",49363.03
1,"31/10/2020 21:00","log file sync",5769.07
1,"31/10/2020 21:00","gc cr block 2-way",1881.34
1,"31/10/2020 21:00","gc current block busy",989.59
1,"31/10/2020 21:00","enq: TX - row lock contention",118.47
1,"31/10/2020 22:00","DB CPU",50788.2
1,"31/10/2020 22:00","log file sync",6150.92
1,"31/10/2020 22:00","gc cr block 2-way",1660.49
1,"31/10/2020 22:00","gc current block busy",910.22
1,"31/10/2020 22:00","enq: TX - row lock contention",104.28
1,"31/10/2020 23:00","DB CPU",54294.26
1,"31/10/2020 23:00","log file sync",6256.03
1,"31/10/2020 23:00","gc cr block 2-way",1782.83
1,"31/10/2020 23:00","gc current block busy",940.46
1,"31/10/2020 23:00","enq: TX - row lock contention",252.02
1,"01/11/2020 00:00","DB CPU",54514.19
1,"01/11/2020 00:00","log file sync",5984.83
1,"01/11/2020 00:00","gc cr block 2-way",1743.28
1,"01/11/2020 00:00","gc current block busy",956.85
1,"01/11/2020 00:00","enq: TX - row lock contention",462.62
1,"01/11/2020 01:00","DB CPU",76885.48
1,"01/11/2020 01:00","log file sync",15462.8
1,"01/11/2020 01:00","gc cr block 2-way",2941.21
1,"01/11/2020 01:00","gc current block busy",1763.08
1,"01/11/2020 01:00","enq: TX - row lock contention",573
1,"01/11/2020 02:00","DB CPU",60535.77
1,"01/11/2020 02:00","log file sync",8377.24
1,"01/11/2020 02:00","gc cr block 2-way",2169.95
1,"01/11/2020 02:00","gc current block busy",1388.26
1,"01/11/2020 02:00","enq: TX - row lock contention",154.68
1,"01/11/2020 03:00","DB CPU",62034.79
1,"01/11/2020 03:00","log file sync",7207.18
1,"01/11/2020 03:00","gc cr block 2-way",2044.72
1,"01/11/2020 03:00","enq: TX - row lock contention",1630.89
1,"01/11/2020 03:00","gc current block busy",1250.43
1,"01/11/2020 04:00","DB CPU",69108.55
1,"01/11/2020 04:00","log file sync",8534.96
1,"01/11/2020 04:00","gc cr block 2-way",2048.95
1,"01/11/2020 04:00","gc current block busy",1317.31
1,"01/11/2020 04:00","enq: TX - row lock contention",127.71
1,"01/11/2020 05:00","DB CPU",64336.19
1,"01/11/2020 05:00","log file sync",7175.88
1,"01/11/2020 05:00","gc cr block 2-way",1836.26
1,"01/11/2020 05:00","gc current block busy",1145.04
1,"01/11/2020 05:00","enq: TX - row lock contention",876.77
1,"01/11/2020 06:00","DB CPU",57777.58
1,"01/11/2020 06:00","log file sync",4852.73
1,"01/11/2020 06:00","gc cr block 2-way",1383.2
1,"01/11/2020 06:00","gc current block busy",857.01
1,"01/11/2020 06:00","enq: TX - row lock contention",124.06
1,"01/11/2020 07:00","DB CPU",67265.57
1,"01/11/2020 07:00","log file sync",6153.17
1,"01/11/2020 07:00","gc cr block 2-way",1552.47
1,"01/11/2020 07:00","gc current block busy",937.23
1,"01/11/2020 07:00","enq: TX - row lock contention",246.73
1,"01/11/2020 08:00","DB CPU",56854.17
1,"01/11/2020 08:00","log file sync",4795.95
1,"01/11/2020 08:00","gc cr block 2-way",1323.7
1,"01/11/2020 08:00","gc current block busy",785.27
1,"01/11/2020 08:00","enq: TX - row lock contention",102.92
1,"01/11/2020 09:00","DB CPU",60846.41
1,"01/11/2020 09:00","log file sync",5702.89
1,"01/11/2020 09:00","gc cr block 2-way",1482.9
1,"01/11/2020 09:00","gc current block busy",952.22
1,"01/11/2020 09:00","enq: TX - row lock contention",87.35
1,"01/11/2020 10:00","DB CPU",46545.62
1,"01/11/2020 10:00","log file sync",4310.21
1,"01/11/2020 10:00","gc cr block 2-way",1393.68
1,"01/11/2020 10:00","gc current block busy",821.74
1,"01/11/2020 10:00","enq: TX - row lock contention",111.13
1,"01/11/2020 11:00","DB CPU",44296.9
1,"01/11/2020 11:00","log file sync",4162.27
1,"01/11/2020 11:00","gc cr block 2-way",1356.12
1,"01/11/2020 11:00","gc current block busy",795.42
1,"01/11/2020 11:00","enq: TX - row lock contention",101.64
1,"01/11/2020 12:00","DB CPU",41479.27
1,"01/11/2020 12:00","log file sync",4519.76
1,"01/11/2020 12:00","gc cr block 2-way",1416.2
1,"01/11/2020 12:00","gc current block busy",812.09
1,"01/11/2020 12:00","enq: TX - row lock contention",106.64
1,"01/11/2020 13:00","DB CPU",33294.14
1,"01/11/2020 13:00","log file sync",4694.66
1,"01/11/2020 13:00","gc cr block 2-way",1355.15
1,"01/11/2020 13:00","gc current block busy",796.56
1,"01/11/2020 13:00","enq: TX - row lock contention",99.17
1,"01/11/2020 14:00","DB CPU",43502.34
1,"01/11/2020 14:00","log file sync",5170.5
1,"01/11/2020 14:00","gc cr block 2-way",1508.09
1,"01/11/2020 14:00","gc current block busy",920.6
1,"01/11/2020 14:00","enq: TX - row lock contention",384.19
1,"01/11/2020 15:00","DB CPU",44113.13
1,"01/11/2020 15:00","log file sync",5551.89
1,"01/11/2020 15:00","gc cr block 2-way",1576.06
1,"01/11/2020 15:00","gc current block busy",901.8
1,"01/11/2020 15:00","enq: TX - row lock contention",93.86
1,"01/11/2020 16:00","DB CPU",39635.52
1,"01/11/2020 16:00","log file sync",5827.88
1,"01/11/2020 16:00","gc cr block 2-way",1582.77
1,"01/11/2020 16:00","gc current block busy",914.08
1,"01/11/2020 16:00","enq: TX - row lock contention",109.6
1,"01/11/2020 17:00","DB CPU",34710.53
1,"01/11/2020 17:00","log file sync",4977.46
1,"01/11/2020 17:00","gc cr block 2-way",1388.94
1,"01/11/2020 17:00","gc current block busy",813.88
1,"01/11/2020 17:00","enq: TX - row lock contention",96.09
1,"01/11/2020 18:00","DB CPU",31325.96
1,"01/11/2020 18:00","log file sync",4565.49
1,"01/11/2020 18:00","gc cr block 2-way",1389.86
1,"01/11/2020 18:00","gc current block busy",823.52
1,"01/11/2020 18:00","enq: TX - row lock contention",80.49
1,"01/11/2020 19:00","DB CPU",39805.33
1,"01/11/2020 19:00","log file sync",4621.86
1,"01/11/2020 19:00","gc cr block 2-way",1461.2
1,"01/11/2020 19:00","gc current block busy",839.66
1,"01/11/2020 19:00","enq: TX - row lock contention",103.44
1,"01/11/2020 20:00","DB CPU",36740.11
1,"01/11/2020 20:00","log file sync",4702.43
1,"01/11/2020 20:00","gc cr block 2-way",1369.39
1,"01/11/2020 20:00","gc current block busy",802.85
1,"01/11/2020 20:00","enq: TX - row lock contention",90.11
1,"01/11/2020 21:00","DB CPU",35968.02
1,"01/11/2020 21:00","log file sync",4676.37
1,"01/11/2020 21:00","gc cr block 2-way",1348.91
1,"01/11/2020 21:00","gc current block busy",760.77
1,"01/11/2020 21:00","enq: TX - row lock contention",84.35
1,"01/11/2020 22:00","DB CPU",29874.87
1,"01/11/2020 22:00","log file sync",4470.98
1,"01/11/2020 22:00","gc cr block 2-way",1346.4
1,"01/11/2020 22:00","gc current block busy",769.07
1,"01/11/2020 22:00","enq: TX - row lock contention",80.94
1,"01/11/2020 23:00","DB CPU",37868.14
1,"01/11/2020 23:00","log file sync",4845.75
1,"01/11/2020 23:00","gc cr block 2-way",1494.99
1,"01/11/2020 23:00","gc current block busy",832.96
1,"01/11/2020 23:00","enq: TX - row lock contention",86.32
1,"02/11/2020 00:00","DB CPU",39343.74
1,"02/11/2020 00:00","log file sync",5212.35
1,"02/11/2020 00:00","gc cr block 2-way",1364.07
1,"02/11/2020 00:00","gc current block busy",794.68
1,"02/11/2020 00:00","enq: TX - row lock contention",96.86
1,"02/11/2020 01:00","DB CPU",48574.26
1,"02/11/2020 01:00","log file sync",5270.72
1,"02/11/2020 01:00","gc cr block 2-way",1467.89
1,"02/11/2020 01:00","gc current block busy",873.27
1,"02/11/2020 01:00","enq: TX - row lock contention",416.34
1,"02/11/2020 02:00","DB CPU",39548.67
1,"02/11/2020 02:00","log file sync",4267.46
1,"02/11/2020 02:00","gc cr block 2-way",1448.88
1,"02/11/2020 02:00","gc current block busy",822.45
1,"02/11/2020 02:00","enq: TX - row lock contention",74.26
1,"02/11/2020 03:00","DB CPU",32791.15
1,"02/11/2020 03:00","log file sync",3930.06
1,"02/11/2020 03:00","gc cr block 2-way",1220.31
1,"02/11/2020 03:00","gc current block busy",723.01
1,"02/11/2020 03:00","enq: TX - row lock contention",68.36
1,"02/11/2020 04:00","DB CPU",43351.81
1,"02/11/2020 04:00","log file sync",4718.48
1,"02/11/2020 04:00","gc cr block 2-way",1357.7
1,"02/11/2020 04:00","gc current block busy",790.35
1,"02/11/2020 04:00","enq: TX - row lock contention",85.67
1,"02/11/2020 05:00","DB CPU",45747.7
1,"02/11/2020 05:00","log file sync",4632.14
1,"02/11/2020 05:00","gc cr block 2-way",1481.02
1,"02/11/2020 05:00","gc current block busy",841.81
1,"02/11/2020 05:00","enq: TX - row lock contention",101.23
1,"02/11/2020 06:00","DB CPU",41587.19
1,"02/11/2020 06:00","log file sync",4058.45
1,"02/11/2020 06:00","gc cr block 2-way",1323.76
1,"02/11/2020 06:00","enq: TX - row lock contention",943.84
1,"02/11/2020 06:00","gc current block busy",817.32
1,"02/11/2020 07:00","DB CPU",41566.4
1,"02/11/2020 07:00","log file sync",4352.78
1,"02/11/2020 07:00","gc cr block 2-way",1324.77
1,"02/11/2020 07:00","gc current block busy",825.96
1,"02/11/2020 07:00","enq: TX - row lock contention",174.11
1,"02/11/2020 08:00","DB CPU",35725.05
1,"02/11/2020 08:00","log file sync",3928.31
1,"02/11/2020 08:00","gc cr block 2-way",1238.84
1,"02/11/2020 08:00","gc current block busy",768.9
1,"02/11/2020 08:00","enq: TX - row lock contention",68.17
1,"02/11/2020 09:00","DB CPU",42825.76
1,"02/11/2020 09:00","log file sync",4371.88
1,"02/11/2020 09:00","gc cr block 2-way",1214.24
1,"02/11/2020 09:00","gc current block busy",759.24
1,"02/11/2020 09:00","enq: TX - row lock contention",75.15
1,"02/11/2020 10:00","DB CPU",41109.72
1,"02/11/2020 10:00","log file sync",4449.88
1,"02/11/2020 10:00","gc cr block 2-way",1203.86
1,"02/11/2020 10:00","gc current block busy",739.7
1,"02/11/2020 10:00","enq: TX - row lock contention",161.49
1,"02/11/2020 11:00","DB CPU",39599.31
1,"02/11/2020 11:00","log file sync",4643.48
1,"02/11/2020 11:00","gc cr block 2-way",1232.65
1,"02/11/2020 11:00","gc current block busy",754.9
1,"02/11/2020 11:00","enq: TX - row lock contention",104.53
1,"02/11/2020 12:00","DB CPU",37870.83
1,"02/11/2020 12:00","log file sync",5026.61
1,"02/11/2020 12:00","gc cr block 2-way",1389.13
1,"02/11/2020 12:00","gc current block busy",834.34
1,"02/11/2020 12:00","enq: TX - row lock contention",100.21
1,"02/11/2020 13:00","DB CPU",34777.47
1,"02/11/2020 13:00","log file sync",4796.68
1,"02/11/2020 13:00","gc cr block 2-way",1381.04
1,"02/11/2020 13:00","gc current block busy",849.85
1,"02/11/2020 13:00","enq: TX - row lock contention",190.44
1,"02/11/2020 14:00","DB CPU",47405.97
1,"02/11/2020 14:00","log file sync",5531.07
1,"02/11/2020 14:00","gc cr block 2-way",1587.17
1,"02/11/2020 14:00","gc current block busy",972.25
1,"02/11/2020 14:00","enq: TX - row lock contention",232.1
1,"02/11/2020 15:00","DB CPU",48827.61
1,"02/11/2020 15:00","log file sync",6353.96
1,"02/11/2020 15:00","gc cr block 2-way",1698.92
1,"02/11/2020 15:00","gc current block busy",1049.96
1,"02/11/2020 15:00","enq: TX - row lock contention",178.04
1,"02/11/2020 16:00","DB CPU",47240.56
1,"02/11/2020 16:00","log file sync",7287.34
1,"02/11/2020 16:00","gc cr block 2-way",1744.29
1,"02/11/2020 16:00","gc current block busy",1022.53
1,"02/11/2020 16:00","enq: TX - row lock contention",239.43
1,"02/11/2020 17:00","DB CPU",38716.65
1,"02/11/2020 17:00","log file sync",6534.22
1,"02/11/2020 17:00","gc cr block 2-way",1751.64
1,"02/11/2020 17:00","gc current block busy",1046.19
1,"02/11/2020 17:00","enq: TX - row lock contention",123.85
1,"02/11/2020 18:00","DB CPU",38761.64
1,"02/11/2020 18:00","log file sync",5751.07
1,"02/11/2020 18:00","gc cr block 2-way",2241.65
1,"02/11/2020 18:00","gc current block busy",1047.79
1,"02/11/2020 18:00","enq: TX - row lock contention",89.79
1,"02/11/2020 19:00","DB CPU",43319.28
1,"02/11/2020 19:00","log file sync",5363.15
1,"02/11/2020 19:00","gc cr block 2-way",1649.86
1,"02/11/2020 19:00","gc current block busy",990.93
1,"02/11/2020 19:00","enq: TX - row lock contention",83.79
1,"02/11/2020 20:00","DB CPU",41930.85
1,"02/11/2020 20:00","log file sync",5365.03
1,"02/11/2020 20:00","gc cr block 2-way",1577.18
1,"02/11/2020 20:00","gc current block busy",933.53
1,"02/11/2020 20:00","enq: TX - row lock contention",131.11
1,"02/11/2020 21:00","DB CPU",36129.27
1,"02/11/2020 21:00","log file sync",5140.25
1,"02/11/2020 21:00","gc cr block 2-way",1638.57
1,"02/11/2020 21:00","gc current block busy",937.21
1,"02/11/2020 21:00","enq: TX - row lock contention",65.35
1,"02/11/2020 22:00","DB CPU",28961.08
1,"02/11/2020 22:00","log file sync",4544.54
1,"02/11/2020 22:00","gc cr block 2-way",1527.37
1,"02/11/2020 22:00","gc current block busy",896.09
1,"02/11/2020 22:00","enq: TX - row lock contention",66.86
1,"02/11/2020 23:00","DB CPU",42161.75
1,"02/11/2020 23:00","log file sync",5336.48
1,"02/11/2020 23:00","gc cr block 2-way",1647.97
1,"02/11/2020 23:00","gc current block busy",945.25
1,"02/11/2020 23:00","enq: TX - row lock contention",62.65
1,"03/11/2020 00:00","DB CPU",36599.34
1,"03/11/2020 00:00","log file sync",5868.96
1,"03/11/2020 00:00","gc cr block 2-way",1671
1,"03/11/2020 00:00","gc current block busy",958.91
1,"03/11/2020 00:00","enq: TX - row lock contention",78.9
1,"03/11/2020 01:00","DB CPU",36981.5
1,"03/11/2020 01:00","log file sync",4688.6
1,"03/11/2020 01:00","gc cr block 2-way",1597.53
1,"03/11/2020 01:00","gc current block busy",958.94
1,"03/11/2020 01:00","enq: TX - row lock contention",160.04
1,"03/11/2020 02:00","DB CPU",31495.47
1,"03/11/2020 02:00","log file sync",4391.27
1,"03/11/2020 02:00","gc cr block 2-way",1555.25
1,"03/11/2020 02:00","gc current block busy",871.2
1,"03/11/2020 02:00","enq: TX - row lock contention",200.67
1,"03/11/2020 03:00","DB CPU",28161.81
1,"03/11/2020 03:00","log file sync",4097.43
1,"03/11/2020 03:00","gc cr block 2-way",1394.34
1,"03/11/2020 03:00","gc current block busy",785.78
1,"03/11/2020 03:00","enq: TX - row lock contention",149.87
1,"03/11/2020 04:00","DB CPU",32583.39
1,"03/11/2020 04:00","log file sync",3994.65
1,"03/11/2020 04:00","gc cr block 2-way",1316.79
1,"03/11/2020 04:00","gc current block busy",736.97
1,"03/11/2020 04:00","enq: TX - row lock contention",112.98
1,"03/11/2020 05:00","DB CPU",34728.58
1,"03/11/2020 05:00","log file sync",4316.4
1,"03/11/2020 05:00","gc cr block 2-way",1449.12
1,"03/11/2020 05:00","gc current block busy",802.61
1,"03/11/2020 05:00","enq: TX - row lock contention",95.11
1,"03/11/2020 06:00","DB CPU",31858.58
1,"03/11/2020 06:00","log file sync",4294.79
1,"03/11/2020 06:00","gc cr block 2-way",1451.43
1,"03/11/2020 06:00","gc current block busy",787.12
1,"03/11/2020 06:00","enq: TX - row lock contention",111.13
1,"03/11/2020 07:00","DB CPU",27469.85
1,"03/11/2020 07:00","log file sync",3979.14
1,"03/11/2020 07:00","gc cr block 2-way",1417.61
1,"03/11/2020 07:00","gc current block busy",753.97
1,"03/11/2020 07:00","enq: TX - row lock contention",162.77
1,"03/11/2020 08:00","DB CPU",28724.91
1,"03/11/2020 08:00","log file sync",4187.32
1,"03/11/2020 08:00","gc cr block 2-way",1348.83
1,"03/11/2020 08:00","gc current block busy",747.91
1,"03/11/2020 08:00","enq: TX - row lock contention",59.72
1,"03/11/2020 09:00","DB CPU",31968.57
1,"03/11/2020 09:00","log file sync",4542.07
1,"03/11/2020 09:00","gc cr block 2-way",1399.95
1,"03/11/2020 09:00","gc current block busy",781.44
1,"03/11/2020 09:00","enq: TX - row lock contention",70.49
1,"03/11/2020 10:00","DB CPU",31531.31
1,"03/11/2020 10:00","log file sync",4786.61
1,"03/11/2020 10:00","gc cr block 2-way",1381
1,"03/11/2020 10:00","gc current block busy",769.88
1,"03/11/2020 10:00","enq: TX - row lock contention",83.32
1,"03/11/2020 11:00","DB CPU",30308.55
1,"03/11/2020 11:00","log file sync",4958.65
1,"03/11/2020 11:00","gc cr block 2-way",1453.35
1,"03/11/2020 11:00","gc current block busy",842.76
1,"03/11/2020 11:00","enq: TX - row lock contention",157.7
1,"03/11/2020 12:00","DB CPU",27651.2
1,"03/11/2020 12:00","log file sync",5770.57
1,"03/11/2020 12:00","gc cr block 2-way",1591.05
1,"03/11/2020 12:00","gc current block busy",895.51
1,"03/11/2020 12:00","enq: TX - row lock contention",125.9
1,"03/11/2020 13:00","DB CPU",37766.24
1,"03/11/2020 13:00","log file sync",6506.8
1,"03/11/2020 13:00","gc cr block 2-way",1793.08
1,"03/11/2020 13:00","gc current block busy",1043.18
1,"03/11/2020 13:00","enq: TX - row lock contention",97.78
1,"03/11/2020 14:00","DB CPU",38752.83
1,"03/11/2020 14:00","log file sync",6465.85
1,"03/11/2020 14:00","gc cr block 2-way",1873.36
1,"03/11/2020 14:00","gc current block busy",1060.96
1,"03/11/2020 14:00","enq: TX - row lock contention",125.09
1,"03/11/2020 15:00","DB CPU",41156.07
