
"INST_ID","BEGIN_SNAP","Event","Time"
1,"22/12/2020 04:00","log file sync",7574.94
1,"22/12/2020 04:00","gc cr block 2-way",1596.53
1,"22/12/2020 04:00","gc current block busy",712.79
1,"22/12/2020 04:00","enq: TX - row lock contention",285.91
1,"22/12/2020 05:00","DB CPU",29584.15
1,"22/12/2020 05:00","log file sync",6500.01
1,"22/12/2020 05:00","gc cr block 2-way",1516.02
1,"22/12/2020 05:00","gc current block busy",758.13
1,"22/12/2020 05:00","enq: TX - row lock contention",348.09
1,"22/12/2020 06:00","DB CPU",13428.36
1,"22/12/2020 06:00","log file sync",3293.19
1,"22/12/2020 06:00","gc current block busy",1038.98
1,"22/12/2020 06:00","gc cr block 2-way",647.77
1,"22/12/2020 06:00","enq: TX - row lock contention",303.71
1,"22/12/2020 07:00","DB CPU",16342.92
1,"22/12/2020 07:00","log file sync",5042.21
1,"22/12/2020 07:00","gc current block busy",1585.13
1,"22/12/2020 07:00","gc cr block 2-way",909.75
1,"22/12/2020 07:00","enq: TX - row lock contention",289.58
1,"22/12/2020 08:00","DB CPU",38939.6
1,"22/12/2020 08:00","log file sync",12673.92
1,"22/12/2020 08:00","gc cr block 2-way",1661.86
1,"22/12/2020 08:00","gc current block busy",1295.39
1,"22/12/2020 08:00","enq: TX - row lock contention",745.37
1,"22/12/2020 09:00","DB CPU",32851.54
1,"22/12/2020 09:00","log file sync",8125.1
1,"22/12/2020 09:00","gc cr block 2-way",1501.65
1,"22/12/2020 09:00","gc current block busy",704.17
1,"22/12/2020 09:00","enq: TX - row lock contention",246.08
1,"22/12/2020 10:00","DB CPU",35686.88
1,"22/12/2020 10:00","log file sync",7910.59
1,"22/12/2020 10:00","gc cr block 2-way",1585.3
1,"22/12/2020 10:00","gc current block busy",750.61
1,"22/12/2020 10:00","enq: TX - row lock contention",241.63
1,"22/12/2020 11:00","DB CPU",35967.67
1,"22/12/2020 11:00","log file sync",8005.87
1,"22/12/2020 11:00","gc cr block 2-way",1690.37
1,"22/12/2020 11:00","gc current block busy",775.07
1,"22/12/2020 11:00","enq: TX - row lock contention",161.78
1,"22/12/2020 12:00","DB CPU",37931.81
1,"22/12/2020 12:00","log file sync",9458.74
1,"22/12/2020 12:00","enq: TX - row lock contention",2340.28
1,"22/12/2020 12:00","gc cr block 2-way",1749.82
1,"22/12/2020 12:00","gc current block busy",768.22
1,"22/12/2020 13:00","DB CPU",39874.36
1,"22/12/2020 13:00","log file sync",8364.66
1,"22/12/2020 13:00","gc cr block 2-way",1991.87
1,"22/12/2020 13:00","enq: TX - row lock contention",1280.57
1,"22/12/2020 13:00","gc current block busy",858.81
1,"22/12/2020 14:00","DB CPU",40761.98
1,"22/12/2020 14:00","log file sync",9326.77
1,"22/12/2020 14:00","gc cr block 2-way",2154.91
1,"22/12/2020 14:00","enq: TX - row lock contention",934.38
1,"22/12/2020 14:00","gc current block busy",925.52
1,"22/12/2020 15:00","DB CPU",41070.93
1,"22/12/2020 15:00","log file sync",9346.64
1,"22/12/2020 15:00","gc cr block 2-way",2145.12
1,"22/12/2020 15:00","gc current block busy",899.83
1,"22/12/2020 15:00","enq: TX - row lock contention",465.79
1,"22/12/2020 16:00","DB CPU",44395.2
1,"22/12/2020 16:00","log file sync",10597.1
1,"22/12/2020 16:00","enq: TX - row lock contention",4127.49
1,"22/12/2020 16:00","gc cr block 2-way",2223.69
1,"22/12/2020 16:00","gc current block busy",934.32
1,"22/12/2020 17:00","DB CPU",45704.91
1,"22/12/2020 17:00","log file sync",10458.53
1,"22/12/2020 17:00","enq: TX - row lock contention",5713.97
1,"22/12/2020 17:00","gc cr block 2-way",2432.21
1,"22/12/2020 17:00","gc current block busy",1064.55
1,"22/12/2020 18:00","DB CPU",49507.08
1,"22/12/2020 18:00","log file sync",11301.87
1,"22/12/2020 18:00","gc cr block 2-way",2572.41
1,"22/12/2020 18:00","gc current block busy",1122.47
1,"22/12/2020 18:00","enq: TX - row lock contention",462.15
1,"22/12/2020 19:00","DB CPU",51779.3
1,"22/12/2020 19:00","log file sync",11120.43
1,"22/12/2020 19:00","gc cr block 2-way",2613.47
1,"22/12/2020 19:00","gc current block busy",1140.56
1,"22/12/2020 19:00","enq: TX - row lock contention",340.18
1,"22/12/2020 20:00","DB CPU",43263.25
1,"22/12/2020 20:00","log file sync",9575.29
1,"22/12/2020 20:00","gc cr block 2-way",2367.88
1,"22/12/2020 20:00","gc current block busy",1017.28
1,"22/12/2020 20:00","enq: TX - row lock contention",582.66
1,"22/12/2020 21:00","DB CPU",45445.49
1,"22/12/2020 21:00","log file sync",9611.4
1,"22/12/2020 21:00","gc cr block 2-way",2641.78
1,"22/12/2020 21:00","enq: TX - row lock contention",1725.74
1,"22/12/2020 21:00","gc current block busy",1152.1
1,"22/12/2020 22:00","DB CPU",41757.09
1,"22/12/2020 22:00","log file sync",9318.05
1,"22/12/2020 22:00","gc cr block 2-way",2266.87
1,"22/12/2020 22:00","gc current block busy",973.68
1,"22/12/2020 22:00","enq: TX - row lock contention",846.08
1,"22/12/2020 23:00","DB CPU",52912.69
1,"22/12/2020 23:00","log file sync",10668.77
1,"22/12/2020 23:00","enq: TX - row lock contention",7910.41
1,"22/12/2020 23:00","gc cr block 2-way",2265.58
1,"22/12/2020 23:00","gc current block busy",971.38
1,"23/12/2020 00:00","DB CPU",46673.21
1,"23/12/2020 00:00","log file sync",10340.49
1,"23/12/2020 00:00","gc cr block 2-way",2143.8
1,"23/12/2020 00:00","enq: TX - row lock contention",2041.97
1,"23/12/2020 00:00","gc current block busy",943.56
1,"23/12/2020 01:00","DB CPU",41179.25
1,"23/12/2020 01:00","log file sync",8588.57
1,"23/12/2020 01:00","gc cr block 2-way",2166.93
1,"23/12/2020 01:00","gc current block busy",978.78
1,"23/12/2020 01:00","enq: TX - row lock contention",708.52
1,"23/12/2020 02:00","DB CPU",35031.12
1,"23/12/2020 02:00","log file sync",7558.11
1,"23/12/2020 02:00","gc cr block 2-way",2010.9
1,"23/12/2020 02:00","gc current block busy",887.82
1,"23/12/2020 02:00","enq: TX - row lock contention",376.31
1,"23/12/2020 03:00","DB CPU",32006.52
1,"23/12/2020 03:00","log file sync",7115.17
1,"23/12/2020 03:00","gc cr block 2-way",1588.9
1,"23/12/2020 03:00","gc current block busy",686.5
1,"23/12/2020 03:00","enq: TX - row lock contention",346.39
1,"23/12/2020 04:00","DB CPU",31629.49
1,"23/12/2020 04:00","log file sync",7340.45
1,"23/12/2020 04:00","gc cr block 2-way",1509.69
1,"23/12/2020 04:00","gc current block busy",650.58
1,"23/12/2020 04:00","enq: TX - row lock contention",217.57
1,"23/12/2020 05:00","DB CPU",30442.34
1,"23/12/2020 05:00","log file sync",6652.56
1,"23/12/2020 05:00","gc cr block 2-way",1662.46
1,"23/12/2020 05:00","gc current block busy",707.77
1,"23/12/2020 05:00","enq: TX - row lock contention",256.5
1,"23/12/2020 06:00","DB CPU",32437.84
1,"23/12/2020 06:00","log file sync",7871.15
1,"23/12/2020 06:00","gc cr block 2-way",2024.3
1,"23/12/2020 06:00","enq: TX - row lock contention",1296.46
1,"23/12/2020 06:00","gc current block busy",849.16
