"INSTANCE","DATETIME","DATA"
1,"17/05/2020 01:00",1639
1,"17/05/2020 02:00",1763
1,"17/05/2020 03:00",2003
1,"17/05/2020 04:00",2109
1,"17/05/2020 05:00",1744
1,"17/05/2020 06:00",1934
1,"17/05/2020 07:00",2023
1,"17/05/2020 08:00",1886
1,"17/05/2020 09:00",1814
1,"17/05/2020 10:00",1729
1,"17/05/2020 11:00",1891
1,"17/05/2020 12:00",1945
1,"17/05/2020 13:00",1834
1,"17/05/2020 14:00",1482
1,"17/05/2020 15:00",1618
1,"17/05/2020 16:00",2252
1,"17/05/2020 17:01",1809
1,"17/05/2020 18:01",1440
1,"17/05/2020 19:01",1728
1,"17/05/2020 20:01",1810
1,"17/05/2020 21:01",1993
1,"17/05/2020 22:01",2094
1,"17/05/2020 23:01",1950
1,"18/05/2020 00:00",2148
1,"18/05/2020 01:00",1817
1,"18/05/2020 02:00",1991
1,"18/05/2020 03:00",1886
1,"18/05/2020 04:00",2094
1,"18/05/2020 05:01",1666
1,"18/05/2020 06:01",2063
1,"18/05/2020 07:00",1710
1,"18/05/2020 08:00",1612
1,"18/05/2020 09:00",2459
1,"18/05/2020 10:00",2258
1,"18/05/2020 11:00",2609
1,"18/05/2020 12:00",1737
1,"18/05/2020 13:00",1881
1,"18/05/2020 14:00",1731
1,"18/05/2020 15:00",2009
1,"18/05/2020 16:00",2341
1,"18/05/2020 17:00",2360
1,"18/05/2020 18:00",2479
1,"18/05/2020 19:00",2350
1,"18/05/2020 20:00",1984
1,"18/05/2020 21:00",2347
1,"18/05/2020 22:00",2273
1,"18/05/2020 23:00",2047
1,"19/05/2020 00:00",1763
1,"19/05/2020 01:01",2457
1,"19/05/2020 02:01",1929
1,"19/05/2020 03:01",2006
1,"19/05/2020 04:01",1999
1,"19/05/2020 05:01",2328
1,"19/05/2020 06:00",2712
1,"19/05/2020 07:00",2224
1,"19/05/2020 08:00",1861
1,"19/05/2020 09:00",1945
1,"19/05/2020 10:00",1913
1,"19/05/2020 11:00",2339
1,"19/05/2020 12:00",1831
1,"19/05/2020 13:00",3299
1,"19/05/2020 14:00",1894
1,"19/05/2020 15:00",2473
1,"19/05/2020 16:00",1609
1,"19/05/2020 17:00",2172
1,"19/05/2020 18:00",2066
1,"19/05/2020 19:00",1487
1,"19/05/2020 20:00",2015
1,"19/05/2020 21:00",2197
1,"19/05/2020 22:00",1913
1,"19/05/2020 23:01",2757
1,"20/05/2020 00:01",5786
1,"20/05/2020 01:01",5948
1,"20/05/2020 02:01",6341
1,"20/05/2020 03:01",6047
1,"20/05/2020 04:00",5935
1,"20/05/2020 05:00",6408
1,"20/05/2020 06:00",6458
1,"20/05/2020 07:00",6828
1,"20/05/2020 08:00",3936
1,"20/05/2020 09:00",2196
1,"20/05/2020 10:01",2203
1,"20/05/2020 11:01",2215
1,"20/05/2020 12:00",1824
1,"20/05/2020 13:00",1808
1,"20/05/2020 14:00",2044
1,"20/05/2020 15:00",3781
1,"20/05/2020 16:00",3611
1,"20/05/2020 17:00",2280
1,"20/05/2020 18:00",2378
1,"20/05/2020 19:00",1968
1,"20/05/2020 20:00",1977
1,"20/05/2020 21:00",2192
1,"20/05/2020 22:00",2110
1,"20/05/2020 23:00",2215
1,"21/05/2020 00:01",1797
1,"21/05/2020 01:00",2105
1,"21/05/2020 02:00",1877
1,"21/05/2020 03:00",2200
1,"21/05/2020 04:00",2398
1,"21/05/2020 05:01",2221
1,"21/05/2020 06:01",2232
1,"21/05/2020 07:01",2269
1,"21/05/2020 08:01",1943
1,"21/05/2020 09:01",1832
1,"21/05/2020 10:01",1836
1,"21/05/2020 11:00",2117
1,"21/05/2020 12:00",2097
1,"21/05/2020 13:00",1620
1,"21/05/2020 14:00",2478
1,"21/05/2020 15:00",1876
1,"21/05/2020 16:00",2659
1,"21/05/2020 17:00",1900
1,"21/05/2020 18:00",2179
1,"21/05/2020 19:00",2498
1,"21/05/2020 20:00",2314
1,"21/05/2020 21:00",2134
1,"21/05/2020 22:00",2058
1,"21/05/2020 23:00",2038
1,"22/05/2020 00:00",1928
1,"22/05/2020 01:00",1698
1,"22/05/2020 02:01",1864
1,"22/05/2020 03:01",2198
1,"22/05/2020 04:01",2357
1,"22/05/2020 05:01",1808
1,"22/05/2020 06:01",2200
1,"22/05/2020 07:00",2358
1,"22/05/2020 08:00",2326
1,"22/05/2020 09:00",1935
1,"22/05/2020 10:00",2270
1,"22/05/2020 11:00",2454
1,"22/05/2020 12:01",2124
1,"22/05/2020 13:01",2346
1,"22/05/2020 14:01",2974
1,"22/05/2020 15:01",2376
1,"22/05/2020 16:00",2017
1,"22/05/2020 17:00",2285
1,"22/05/2020 18:00",2321
1,"22/05/2020 19:00",2127
1,"22/05/2020 20:00",2430
1,"22/05/2020 21:00",2598
1,"22/05/2020 22:00",2003
1,"22/05/2020 23:00",2288
1,"23/05/2020 00:00",2000
1,"23/05/2020 01:00",2898
1,"23/05/2020 02:00",2181
1,"23/05/2020 03:00",1907
1,"23/05/2020 04:00",2230
1,"23/05/2020 05:00",1677
1,"23/05/2020 06:00",2583
1,"23/05/2020 07:00",1621
1,"23/05/2020 08:00",2619
1,"23/05/2020 09:01",2515
1,"23/05/2020 10:01",2219
1,"23/05/2020 11:01",2709
1,"23/05/2020 12:01",2271
1,"23/05/2020 13:01",2147
1,"23/05/2020 14:01",2039
1,"23/05/2020 15:00",2136
1,"23/05/2020 16:00",1814
1,"23/05/2020 17:00",2283
1,"23/05/2020 18:00",1851
1,"23/05/2020 19:00",1753
1,"23/05/2020 20:00",1903
1,"23/05/2020 21:00",1916
1,"23/05/2020 22:00",1456
1,"23/05/2020 23:00",2055
1,"24/05/2020 00:00",2474
1,"24/05/2020 01:00",2099
1,"24/05/2020 02:00",2658
1,"24/05/2020 03:00",2209
1,"24/05/2020 04:00",2055
1,"24/05/2020 05:00",1785
1,"24/05/2020 06:01",1961
1,"24/05/2020 07:01",2221
1,"24/05/2020 08:01",2050
