AWRDATE,OBJECT,VALUE,RANK
"06/10/2021 07:00","SUBSCRIPTION","3794384165120",2
"06/10/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","487361304912",3
"06/10/2021 07:00","PREINVENTORY","235841305920",4
"06/10/2021 07:00","POOL_CDR","194211359824",5
"06/10/2021 07:00","SUBS_PRESENCE_LOCATION_PK","167556928624",6
"06/10/2021 07:00","SUBSCRIPTION_IMSI_IDX","138800089360",7
"06/10/2021 07:00","CUSTOMER_PK","125755573152",8
"06/10/2021 07:00","SUBSCRIPTION_APN_PK","121469291824",9
"06/10/2021 07:00","SUBSCRIPTION_CONSUMPTION","115831171216",10
"06/10/2021 08:00","SUBSCRIPTION_CONSUMPTION_PK","6702575039264",1
"06/10/2021 08:00","SUBSCRIPTION","3798697905808",2
"06/10/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","487807806256",3
"06/10/2021 08:00","PREINVENTORY","235931870240",4
"06/10/2021 08:00","POOL_CDR","210229258512",5
"06/10/2021 08:00","SUBS_PRESENCE_LOCATION_PK","167687177776",6
"06/10/2021 08:00","SUBSCRIPTION_IMSI_IDX","138891347424",7
"06/10/2021 08:00","CUSTOMER_PK","125851540416",8
"06/10/2021 08:00","SUBSCRIPTION_APN_PK","121543526672",9
"06/10/2021 08:00","SUBSCRIPTION_CONSUMPTION","115907941984",10
"06/10/2021 09:00","SUBSCRIPTION_CONSUMPTION_PK","6708537108048",1
"06/10/2021 09:00","SUBSCRIPTION_CONSUMPTION_PK","6708531678912",2
"06/10/2021 09:00","SUBSCRIPTION_CONSUMPTION_PK","6708524894000",3
"06/10/2021 09:00","SUBSCRIPTION_CONSUMPTION_PK","6707258374992",4
"06/10/2021 09:00","SUBSCRIPTION","3805868938896",5
"06/10/2021 09:00","SUBSCRIPTION","3805818016096",6
"06/10/2021 09:00","SUBSCRIPTION","3805792961904",7
"06/10/2021 09:00","SUBSCRIPTION","3802737472624",8
"06/10/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","488634216080",9
"06/10/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","488623394592",10
"06/10/2021 11:00","SUBSCRIPTION_CONSUMPTION_PK","6713045854448",1
"06/10/2021 11:00","SUBSCRIPTION","3810452718480",2
"06/10/2021 11:00","SUBSCRIPTION_PRESENCE_LOCATION","489155582576",3
"06/10/2021 11:00","PREINVENTORY","236215786816",4
"06/10/2021 11:00","POOL_CDR","195138440112",5
"06/10/2021 11:00","SUBS_PRESENCE_LOCATION_PK","168099186672",6
"06/10/2021 11:00","SUBSCRIPTION_IMSI_IDX","139171216240",7
"06/10/2021 11:00","CUSTOMER_PK","126135344256",8
"06/10/2021 11:00","SUBSCRIPTION_APN_PK","122086719184",9
"06/10/2021 11:00","SUBSCRIPTION_CONSUMPTION","116153955584",10
"06/10/2021 12:00","SUBSCRIPTION_CONSUMPTION_PK","6719380766192",1
"06/10/2021 12:00","SUBSCRIPTION","3814878543168",2
"06/10/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","489610642960",3
"06/10/2021 12:00","PREINVENTORY","236337022880",4
"06/10/2021 12:00","POOL_CDR","204294838864",5
"06/10/2021 12:00","SUBS_PRESENCE_LOCATION_PK","168230142656",6
"06/10/2021 12:00","SUBSCRIPTION_IMSI_IDX","139272283632",7
"06/10/2021 12:00","CUSTOMER_PK","126229054784",8
"06/10/2021 12:00","SUBSCRIPTION_APN_PK","122310961696",9
"06/10/2021 12:00","SUBSCRIPTION_CONSUMPTION","116233592576",10
"06/10/2021 13:00","SUBSCRIPTION_CONSUMPTION_PK","6725968493872",1
"06/10/2021 13:00","SUBSCRIPTION","3819436471568",2
"06/10/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","490055823488",3
"06/10/2021 13:00","PREINVENTORY","236465790784",4
"06/10/2021 13:00","POOL_CDR","218142445056",5
"06/10/2021 13:00","SUBS_PRESENCE_LOCATION_PK","168369749056",6
"06/10/2021 13:00","SUBSCRIPTION_IMSI_IDX","139381754944",7
"06/10/2021 13:00","SUBSCRIPTION_APN_PK","122511303584",8
"06/10/2021 13:00","SUBSCRIPTION_CONSUMPTION","116316240256",9
"06/10/2021 13:00","SUBSCRIPTION_PK","112119511600",10
"06/10/2021 14:00","SUBSCRIPTION_CONSUMPTION_PK","6732739955216",1
"06/10/2021 14:00","SUBSCRIPTION","3824515914720",2
"06/10/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","490525299360",3
"06/10/2021 14:00","PREINVENTORY","236643162528",4
"06/10/2021 14:00","POOL_CDR","192846607120",5
"06/10/2021 14:00","SUBS_PRESENCE_LOCATION_PK","168520435296",6
"06/10/2021 14:00","SUBSCRIPTION_IMSI_IDX","139499255312",7
"06/10/2021 14:00","CUSTOMER_PK","126416906272",8
"06/10/2021 14:00","SUBSCRIPTION_APN_PK","122740510576",9
"06/10/2021 14:00","SUBSCRIPTION_CONSUMPTION","116415294720",10
"06/10/2021 15:00","SUBSCRIPTION_CONSUMPTION_PK","6733953012144",1
"06/10/2021 15:00","SUBSCRIPTION","3828562791104",2
"06/10/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","491000801616",3
"06/10/2021 15:00","PREINVENTORY","236955578976",4
"06/10/2021 15:00","POOL_CDR","193085548208",5
"06/10/2021 15:00","SUBS_PRESENCE_LOCATION_PK","168670450448",6
"06/10/2021 15:00","SUBSCRIPTION_IMSI_IDX","139620631136",7
"06/10/2021 15:00","CUSTOMER_PK","126515797184",8
"06/10/2021 15:00","SUBSCRIPTION_APN_PK","123022983120",9
"06/10/2021 15:00","SUBSCRIPTION_PK","118454014000",10
"06/10/2021 16:00","SUBSCRIPTION_CONSUMPTION_PK","6734903287824",1
"06/10/2021 16:00","SUBSCRIPTION","3832620505472",2
"06/10/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","491461156048",3
"06/10/2021 16:00","PREINVENTORY","237139642848",4
"06/10/2021 16:00","POOL_CDR","224030640384",5
"06/10/2021 16:00","SUBS_PRESENCE_LOCATION_PK","168822874224",6
"06/10/2021 16:00","SUBSCRIPTION_IMSI_IDX","139741272384",7
"06/10/2021 16:00","CUSTOMER_PK","126608618624",8
"06/10/2021 16:00","SUBSCRIPTION_APN_PK","123243498624",9
"06/10/2021 16:00","SUBSCRIPTION_PK","121496126080",10
"06/10/2021 17:00","SUBSCRIPTION_CONSUMPTION_PK","6736181462848",1
"06/10/2021 17:00","SUBSCRIPTION","3837126745360",2
"06/10/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","491956210256",3
"06/10/2021 17:00","PREINVENTORY","237224173984",4
"06/10/2021 17:00","POOL_CDR","194769248656",5
"06/10/2021 17:00","SUBS_PRESENCE_LOCATION_PK","168999103184",6
"06/10/2021 17:00","SUBSCRIPTION_IMSI_IDX","139863596864",7
"06/10/2021 17:00","CUSTOMER_PK","126703127840",8
"06/10/2021 17:00","SUBSCRIPTION_PK","124840436064",9
"06/10/2021 17:00","SUBSCRIPTION_APN_PK","123508367552",10
"06/10/2021 18:00","SUBSCRIPTION_CONSUMPTION_PK","6737348425536",1
"06/10/2021 18:00","SUBSCRIPTION","3841829244064",2
"06/10/2021 18:00","SUBSCRIPTION_PRESENCE_LOCATION","492459541824",3
"06/10/2021 18:00","PREINVENTORY","237416368640",4
"06/10/2021 18:00","POOL_CDR","195277740544",5
"06/10/2021 18:00","SUBS_PRESENCE_LOCATION_PK","169188570800",6
"06/10/2021 18:00","SUBSCRIPTION_IMSI_IDX","139984529440",7
"06/10/2021 18:00","SUBSCRIPTION_PK","128180805280",8
"06/10/2021 18:00","CUSTOMER_PK","126799367136",9
"06/10/2021 18:00","SUBSCRIPTION_APN_PK","123797481984",10
"06/10/2021 19:00","SUBSCRIPTION_CONSUMPTION_PK","6738366153744",1
"06/10/2021 19:00","SUBSCRIPTION","3846600279632",2
"06/10/2021 19:00","SUBSCRIPTION_PRESENCE_LOCATION","492929196720",3
"06/10/2021 19:00","PREINVENTORY","237641944928",4
"06/10/2021 19:00","POOL_CDR","183205097648",5
"06/10/2021 19:00","SUBS_PRESENCE_LOCATION_PK","169348460896",6
"06/10/2021 19:00","SUBSCRIPTION_IMSI_IDX","140101468752",7
"06/10/2021 19:00","SUBSCRIPTION_PK","131302624720",8
"06/10/2021 19:00","CUSTOMER_PK","126891085376",9
"06/10/2021 19:00","SUBSCRIPTION_APN_PK","124027855280",10
"06/10/2021 20:00","SUBSCRIPTION_CONSUMPTION_PK","6739147406336",1
"06/10/2021 20:00","SUBSCRIPTION","3851797107840",2
"06/10/2021 20:00","SUBSCRIPTION_PRESENCE_LOCATION","493412766336",3
"06/10/2021 20:00","PREINVENTORY","237858155808",4
"06/10/2021 20:00","POOL_CDR","195476641600",5
"06/10/2021 20:00","SUBS_PRESENCE_LOCATION_PK","169510797520",6
"06/10/2021 20:00","SUBSCRIPTION_IMSI_IDX","140218322400",7
"06/10/2021 20:00","SUBSCRIPTION_PK","134645905392",8
"06/10/2021 20:00","CUSTOMER_PK","126987402080",9
"06/10/2021 20:00","SUBSCRIPTION_APN_PK","124237967728",10
"06/10/2021 21:00","SUBSCRIPTION_CONSUMPTION_PK","6740267231552",1
"06/10/2021 21:00","SUBSCRIPTION","3857308419536",2
"06/10/2021 21:00","SUBSCRIPTION_PRESENCE_LOCATION","493902673328",3
"06/10/2021 21:00","PREINVENTORY","238013840480",4
"06/10/2021 21:00","POOL_CDR","194491532512",5
"06/10/2021 21:00","SUBS_PRESENCE_LOCATION_PK","169680237184",6
"06/10/2021 21:00","SUBSCRIPTION_IMSI_IDX","140333246320",7
"06/10/2021 21:00","SUBSCRIPTION_PK","137768586320",8
"06/10/2021 21:00","CUSTOMER_PK","127081478688",9
"06/10/2021 21:00","SUBSCRIPTION_APN_PK","124450579232",10
"06/10/2021 22:00","SUBSCRIPTION_CONSUMPTION_PK","6741214182736",1
"06/10/2021 22:00","SUBSCRIPTION","3861709963024",2
"06/10/2021 22:00","SUBSCRIPTION_PRESENCE_LOCATION","494378217648",3
"06/10/2021 22:00","PREINVENTORY","238178400928",4
"06/10/2021 22:00","POOL_CDR","196269225536",5
"06/10/2021 22:00","SUBS_PRESENCE_LOCATION_PK","169836558592",6
"06/10/2021 22:00","SUBSCRIPTION_PK","141113335968",7
"06/10/2021 22:00","SUBSCRIPTION_IMSI_IDX","140449247120",8
"06/10/2021 22:00","CUSTOMER_PK","127176360288",9
"06/10/2021 22:00","SUBSCRIPTION_APN_PK","124593246160",10
"06/10/2021 23:00","SUBSCRIPTION_CONSUMPTION_PK","6742198515968",1
"06/10/2021 23:00","SUBSCRIPTION","3866859011712",2
"06/10/2021 23:00","SUBSCRIPTION_PRESENCE_LOCATION","494841332272",3
"06/10/2021 23:00","PREINVENTORY","238310860192",4
"06/10/2021 23:00","POOL_CDR","185314986288",5
"06/10/2021 23:00","SUBS_PRESENCE_LOCATION_PK","169975744768",6
"06/10/2021 23:00","SUBSCRIPTION_PK","144289946960",7
"06/10/2021 23:00","SUBSCRIPTION_IMSI_IDX","140563645872",8
"06/10/2021 23:00","SUBSCRIPTION_APN_PK","124706941776",9
"06/10/2021 23:00","SUBSCRIPTION_CONSUMPTION","117255472976",10
"07/10/2021 00:00","SUBSCRIPTION_CONSUMPTION_PK","6743168389728",1
"07/10/2021 00:00","SUBSCRIPTION","3871164623984",2
"07/10/2021 00:00","SUBSCRIPTION_PRESENCE_LOCATION","495300004032",3
"07/10/2021 00:00","PREINVENTORY","238408366176",4
"07/10/2021 00:00","POOL_CDR","195196389696",5
"07/10/2021 00:00","SUBS_PRESENCE_LOCATION_PK","170101361168",6
"07/10/2021 00:00","SUBSCRIPTION_PK","147536251552",7
"07/10/2021 00:00","SUBSCRIPTION_IMSI_IDX","140675513360",8
"07/10/2021 00:00","CUSTOMER_PK","127364303616",9
"07/10/2021 00:00","SUBSCRIPTION_APN_PK","124793407472",10
"07/10/2021 01:00","SUBSCRIPTION_CONSUMPTION_PK","6744236448160",1
"07/10/2021 01:00","SUBSCRIPTION","3875065511504",2
"07/10/2021 01:00","SUBSCRIPTION_PRESENCE_LOCATION","495777084672",3
"07/10/2021 01:00","PREINVENTORY","238488913536",4
"07/10/2021 01:00","POOL_CDR","210349183904",5
"07/10/2021 01:00","SUBS_PRESENCE_LOCATION_PK","170234862128",6
"07/10/2021 01:00","SUBSCRIPTION_PK","150788849424",7
"07/10/2021 01:00","SUBSCRIPTION_IMSI_IDX","140783168704",8
"07/10/2021 01:00","CUSTOMER_PK","127452492096",9
"07/10/2021 01:00","SUBSCRIPTION_APN_PK","124873787568",10
"07/10/2021 02:00","SUBSCRIPTION_CONSUMPTION_PK","6745791522384",1
"07/10/2021 02:00","SUBSCRIPTION","3878526325680",2
"07/10/2021 02:00","SUBSCRIPTION_PRESENCE_LOCATION","496210698944",3
"07/10/2021 02:00","POOL_CDR","220408026512",4
"07/10/2021 02:00","SUBS_PRESENCE_LOCATION_PK","170342698272",5
"07/10/2021 02:00","SUBSCRIPTION_PK","153718716288",6
"07/10/2021 02:00","SUBSCRIPTION_IMSI_IDX","140883640128",7
"07/10/2021 02:00","CUSTOMER_PK","127536109728",8
"07/10/2021 02:00","SUBSCRIPTION_APN_PK","124945105424",9
"07/10/2021 02:00","SUBSCRIPTION_CONSUMPTION","117509246832",10
"07/10/2021 03:00","SUBSCRIPTION_CONSUMPTION_PK","6748473590192",1
"07/10/2021 03:00","SUBSCRIPTION","3881539584064",2
"07/10/2021 03:00","SUBSCRIPTION_PRESENCE_LOCATION","496664085440",3
"07/10/2021 03:00","POOL_CDR","211419534736",4
"07/10/2021 03:00","SUBS_PRESENCE_LOCATION_PK","170446644224",5
"07/10/2021 03:00","SUBSCRIPTION_PK","154086344384",6
"07/10/2021 03:00","SUBSCRIPTION_IMSI_IDX","140983638800",7
"07/10/2021 03:00","CUSTOMER_PK","127619606432",8
"07/10/2021 03:00","SUBSCRIPTION_APN_PK","125008651568",9
"07/10/2021 03:00","SUBSCRIPTION_CONSUMPTION","117590195232",10
"07/10/2021 04:00","SUBSCRIPTION_CONSUMPTION_PK","6750656523760",1
"07/10/2021 04:00","SUBSCRIPTION","3884188851168",2
"07/10/2021 04:00","SUBSCRIPTION_PRESENCE_LOCATION","497093267664",3
"07/10/2021 04:00","PREINVENTORY","238675246240",4
"07/10/2021 04:00","POOL_CDR","209939163632",5
"07/10/2021 04:00","SUBS_PRESENCE_LOCATION_PK","170542701440",6
"07/10/2021 04:00","SUBSCRIPTION_PK","154126695840",7
"07/10/2021 04:00","SUBSCRIPTION_IMSI_IDX","141078538112",8
"07/10/2021 04:00","CUSTOMER_PK","127699546048",9
"07/10/2021 04:00","SUBSCRIPTION_APN_PK","125061390784",10
"07/10/2021 05:00","SUBSCRIPTION_CONSUMPTION_PK","6752334763984",1
"07/10/2021 05:00","SUBSCRIPTION","3886705890848",2
"07/10/2021 05:00","SUBSCRIPTION_PRESENCE_LOCATION","497533407744",3
"07/10/2021 05:00","PREINVENTORY","238732924000",4
"07/10/2021 05:00","POOL_CDR","210203707312",5
"07/10/2021 05:00","SUBS_PRESENCE_LOCATION_PK","170642099168",6
"07/10/2021 05:00","SUBSCRIPTION_PK","154167169872",7
"07/10/2021 05:00","SUBSCRIPTION_IMSI_IDX","141172169216",8
"07/10/2021 05:00","CUSTOMER_PK","127778686080",9
"07/10/2021 05:00","SUBSCRIPTION_APN_PK","125130780592",10
"07/10/2021 06:00","SUBSCRIPTION_CONSUMPTION_PK","6753708162752",1
"07/10/2021 06:00","SUBSCRIPTION","3889233899328",2
"07/10/2021 06:00","SUBSCRIPTION_PRESENCE_LOCATION","497994696224",3
"07/10/2021 06:00","POOL_CDR","217850335392",4
"07/10/2021 06:00","SUBS_PRESENCE_LOCATION_PK","170768397584",5
"07/10/2021 06:00","SUBSCRIPTION_PK","154207180656",6
"07/10/2021 06:00","SUBSCRIPTION_IMSI_IDX","141264285920",7
"07/10/2021 06:00","PREINVENTORY","135147296832",8
"07/10/2021 06:00","CUSTOMER_PK","127859622432",9
"07/10/2021 06:00","SUBSCRIPTION_APN_PK","125203500928",10
"07/10/2021 07:00","SUBSCRIPTION_CONSUMPTION_PK","6755003985712",1
"07/10/2021 07:00","SUBSCRIPTION","3891844852032",2
"07/10/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","498451273632",3
"07/10/2021 07:00","POOL_CDR","221731255792",4
"07/10/2021 07:00","SUBS_PRESENCE_LOCATION_PK","170869899936",5
"07/10/2021 07:00","SUBSCRIPTION_PK","154248887200",6
"07/10/2021 07:00","SUBSCRIPTION_IMSI_IDX","141355956304",7
"07/10/2021 07:00","CUSTOMER_PK","127939728896",8
"07/10/2021 07:00","SUBSCRIPTION_APN_PK","125275900400",9
"07/10/2021 07:00","SUBSCRIPTION_CONSUMPTION","117900813680",10
"07/10/2021 08:00","SUBSCRIPTION_CONSUMPTION_PK","6756230292352",1
"07/10/2021 08:00","SUBSCRIPTION","3894362368336",2
"07/10/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","498879962480",3
"07/10/2021 08:00","POOL_CDR","211003646000",4
"07/10/2021 08:00","SUBS_PRESENCE_LOCATION_PK","170973309168",5
"07/10/2021 08:00","SUBSCRIPTION_PK","154289321856",6
"07/10/2021 08:00","SUBSCRIPTION_IMSI_IDX","141447900848",7
"07/10/2021 08:00","CUSTOMER_PK","128017008640",8
"07/10/2021 08:00","SUBSCRIPTION_APN_PK","125377291792",9
"07/10/2021 08:00","SUBSCRIPTION_CONSUMPTION","117983270048",10
"07/10/2021 09:00","SUBSCRIPTION_CONSUMPTION_PK","6757652921936",1
"07/10/2021 09:00","SUBSCRIPTION","3896923120176",2
"07/10/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","499330405664",3
"07/10/2021 09:00","PREINVENTORY","238991446144",4
"07/10/2021 09:00","POOL_CDR","222258207536",5
"07/10/2021 09:00","SUBS_PRESENCE_LOCATION_PK","171077463024",6
"07/10/2021 09:00","SUBSCRIPTION_PK","154330321328",7
"07/10/2021 09:00","SUBSCRIPTION_IMSI_IDX","141540113424",8
"07/10/2021 09:00","CUSTOMER_PK","128093858496",9
"07/10/2021 09:00","SUBSCRIPTION_APN_PK","125574068800",10
"07/10/2021 10:00","SUBSCRIPTION_CONSUMPTION_PK","6758778160752",1
"07/10/2021 10:00","SUBSCRIPTION","3899512267920",2
"07/10/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","499769184336",3
"07/10/2021 10:00","PREINVENTORY","239090615264",4
"07/10/2021 10:00","POOL_CDR","211477619440",5
"07/10/2021 10:00","SUBS_PRESENCE_LOCATION_PK","171183471744",6
"07/10/2021 10:00","SUBSCRIPTION_PK","154373126816",7
"07/10/2021 10:00","SUBSCRIPTION_IMSI_IDX","141635258592",8
"07/10/2021 10:00","CUSTOMER_PK","128172121600",9
"07/10/2021 10:00","SUBSCRIPTION_APN_PK","125807988736",10
"07/10/2021 11:00","SUBSCRIPTION_CONSUMPTION_PK","6759993401968",1
"07/10/2021 11:00","SUBSCRIPTION","3902106957664",2
"07/10/2021 11:00","SUBSCRIPTION_PRESENCE_LOCATION","500206394736",3
"07/10/2021 11:00","PREINVENTORY","239189433056",4
"07/10/2021 11:00","POOL_CDR","211730086832",5
"07/10/2021 11:00","SUBS_PRESENCE_LOCATION_PK","171287779360",6
"07/10/2021 11:00","SUBSCRIPTION_PK","154415684080",7
"07/10/2021 11:00","SUBSCRIPTION_IMSI_IDX","141731777376",8
"07/10/2021 11:00","CUSTOMER_PK","128251858496",9
"07/10/2021 11:00","SUBSCRIPTION_APN_PK","126017968688",10
"07/10/2021 12:00","SUBSCRIPTION_CONSUMPTION_PK","6761235407584",1
"07/10/2021 12:00","SUBSCRIPTION","3904822992624",2
"07/10/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","500668653424",3
"07/10/2021 12:00","PREINVENTORY","239274158816",4
"07/10/2021 12:00","POOL_CDR","207173556336",5
"07/10/2021 12:00","SUBS_PRESENCE_LOCATION_PK","171399151808",6
"07/10/2021 12:00","SUBSCRIPTION_PK","154464234960",7
"07/10/2021 12:00","SUBSCRIPTION_IMSI_IDX","141834612272",8
"07/10/2021 12:00","CUSTOMER_PK","128333759968",9
"07/10/2021 12:00","SUBSCRIPTION_APN_PK","126195922880",10
"07/10/2021 13:00","SUBSCRIPTION_CONSUMPTION_PK","6762373522048",1
"07/10/2021 13:00","SUBSCRIPTION","3907389144496",2
"07/10/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","501138264784",3
"07/10/2021 13:00","PREINVENTORY","239365009760",4
"07/10/2021 13:00","POOL_CDR","223315315456",5
"07/10/2021 13:00","SUBS_PRESENCE_LOCATION_PK","171519576144",6
"07/10/2021 13:00","SUBSCRIPTION_PK","154516659568",7
"07/10/2021 13:00","SUBSCRIPTION_IMSI_IDX","141946577664",8
"07/10/2021 13:00","CUSTOMER_PK","128419278848",9
"07/10/2021 13:00","SUBSCRIPTION_APN_PK","126344829104",10
"07/10/2021 14:00","SUBSCRIPTION_CONSUMPTION_PK","6763227324928",1
"07/10/2021 14:00","SUBSCRIPTION","3910444904064",2
"07/10/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","501634898784",3
"07/10/2021 14:00","PREINVENTORY","239501356608",4
"07/10/2021 14:00","POOL_CDR","224648823648",5
"07/10/2021 14:00","SUBS_PRESENCE_LOCATION_PK","171652531552",6
"07/10/2021 14:00","SUBSCRIPTION_PK","154585831360",7
"07/10/2021 14:00","SUBSCRIPTION_IMSI_IDX","142065798736",8
"07/10/2021 14:00","CUSTOMER_PK","128509763488",9
"07/10/2021 14:00","SUBSCRIPTION_APN_PK","126514351712",10
"07/10/2021 15:00","SUBSCRIPTION_CONSUMPTION_PK","6764861536576",1
"07/10/2021 15:00","SUBSCRIPTION","3913830268704",2
"07/10/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","502112107120",3
"07/10/2021 15:00","PREINVENTORY","239697155360",4
"07/10/2021 15:00","POOL_CDR","212818581936",5
"07/10/2021 15:00","SUBS_PRESENCE_LOCATION_PK","171775328800",6
"07/10/2021 15:00","SUBSCRIPTION_PK","154637620208",7
"07/10/2021 15:00","SUBSCRIPTION_IMSI_IDX","142187032432",8
"07/10/2021 15:00","CUSTOMER_PK","128602660992",9
"07/10/2021 15:00","SUBSCRIPTION_APN_PK","126765701744",10
"07/10/2021 16:00","SUBSCRIPTION_CONSUMPTION_PK","6766238017648",1
"07/10/2021 16:00","SUBSCRIPTION","3916986188928",2
"07/10/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","502560184304",3
"07/10/2021 16:00","PREINVENTORY","239895528832",4
"07/10/2021 16:00","POOL_CDR","201822808800",5
"07/10/2021 16:00","SUBS_PRESENCE_LOCATION_PK","171901651088",6
"07/10/2021 16:00","SUBSCRIPTION_PK","154719694448",7
"07/10/2021 16:00","SUBSCRIPTION_IMSI_IDX","142307650400",8
"07/10/2021 16:00","CUSTOMER_PK","128693458144",9
"07/10/2021 16:00","SUBSCRIPTION_APN_PK","126995954416",10
"07/10/2021 17:00","SUBSCRIPTION_CONSUMPTION_PK","6767668792192",1
"07/10/2021 17:00","SUBSCRIPTION","3920699847760",2
"07/10/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","503060120016",3
"07/10/2021 17:00","PREINVENTORY","240112433728",4
"07/10/2021 17:00","POOL_CDR","202063719312",5
"07/10/2021 17:00","SUBS_PRESENCE_LOCATION_PK","172039466144",6
"07/10/2021 17:00","SUBSCRIPTION_PK","154776867696",7
"07/10/2021 17:00","SUBSCRIPTION_IMSI_IDX","142430206496",8
"07/10/2021 17:00","CUSTOMER_PK","128789016768",9
"07/10/2021 17:00","SUBSCRIPTION_APN_PK","127197381072",10
"07/10/2021 18:00","SUBSCRIPTION_CONSUMPTION_PK","6768982163504",1
"07/10/2021 18:00","SUBSCRIPTION","3923918270688",2
"07/10/2021 18:00","SUBSCRIPTION_PRESENCE_LOCATION","503527439504",3
"07/10/2021 18:00","PREINVENTORY","240360138976",4
"07/10/2021 18:00","POOL_CDR","188202807776",5
"07/10/2021 18:00","SUBS_PRESENCE_LOCATION_PK","172180726880",6
"07/10/2021 18:00","SUBSCRIPTION_PK","154830297856",7
"07/10/2021 18:00","SUBSCRIPTION_IMSI_IDX","142551096160",8
"07/10/2021 18:00","CUSTOMER_PK","128883865376",9
"07/10/2021 18:00","SUBSCRIPTION_APN_PK","127461955536",10
"07/10/2021 19:00","SUBSCRIPTION_CONSUMPTION_PK","6770373550576",1
"07/10/2021 19:00","SUBSCRIPTION","3926978123008",2
"07/10/2021 19:00","SUBSCRIPTION_PRESENCE_LOCATION","504005738144",3
"07/10/2021 19:00","PREINVENTORY","240544578784",4
"07/10/2021 19:00","POOL_CDR","200908366368",5
"07/10/2021 19:00","SUBS_PRESENCE_LOCATION_PK","172327302944",6
"07/10/2021 19:00","SUBSCRIPTION_PK","154883342176",7
"07/10/2021 19:00","SUBSCRIPTION_IMSI_IDX","142670146976",8
"07/10/2021 19:00","CUSTOMER_PK","128979631904",9
"07/10/2021 19:00","SUBSCRIPTION_APN_PK","127671411712",10
"07/10/2021 20:00","SUBSCRIPTION_CONSUMPTION_PK","6771812608080",1
"07/10/2021 20:00","SUBSCRIPTION","3930215998192",2
"07/10/2021 20:00","SUBSCRIPTION_PRESENCE_LOCATION","504489814576",3
"07/10/2021 20:00","PREINVENTORY","240721488672",4
"07/10/2021 20:00","POOL_CDR","188654043056",5
"07/10/2021 20:00","SUBS_PRESENCE_LOCATION_PK","172469176544",6
"07/10/2021 20:00","SUBSCRIPTION_PK","154935998560",7
"07/10/2021 20:00","SUBSCRIPTION_IMSI_IDX","142788040192",8
"07/10/2021 20:00","CUSTOMER_PK","129074552064",9
"07/10/2021 20:00","SUBSCRIPTION_APN_PK","127827612112",10
"07/10/2021 21:00","SUBSCRIPTION_CONSUMPTION_PK","6773222916496",1
"07/10/2021 21:00","SUBSCRIPTION","3933232523040",2
"07/10/2021 21:00","SUBSCRIPTION_PRESENCE_LOCATION","504943039600",3
"07/10/2021 21:00","PREINVENTORY","240905541312",4
"07/10/2021 21:00","POOL_CDR","214389331888",5
"07/10/2021 21:00","SUBS_PRESENCE_LOCATION_PK","172606879520",6
"07/10/2021 21:00","SUBSCRIPTION_PK","154986183664",7
"07/10/2021 21:00","SUBSCRIPTION_IMSI_IDX","142903324736",8
"07/10/2021 21:00","CUSTOMER_PK","129167311968",9
"07/10/2021 21:00","SUBSCRIPTION_APN_PK","127983862288",10
"07/10/2021 22:00","SUBSCRIPTION_CONSUMPTION_PK","6774560797616",1
"07/10/2021 22:00","SUBSCRIPTION","3936395245296",2
"07/10/2021 22:00","SUBSCRIPTION_PRESENCE_LOCATION","505412807984",3
"07/10/2021 22:00","PREINVENTORY","241093676768",4
"07/10/2021 22:00","POOL_CDR","214491124848",5
"07/10/2021 22:00","SUBS_PRESENCE_LOCATION_PK","172740327552",6
"07/10/2021 22:00","SUBSCRIPTION_PK","155037249600",7
"07/10/2021 22:00","SUBSCRIPTION_IMSI_IDX","143018808960",8
"07/10/2021 22:00","CUSTOMER_PK","129261480192",9
"07/10/2021 22:00","SUBSCRIPTION_APN_PK","128118137584",10
"07/10/2021 23:00","SUBSCRIPTION_CONSUMPTION_PK","6775803231376",1
"07/10/2021 23:00","SUBSCRIPTION","3939341558960",2
"07/10/2021 23:00","SUBSCRIPTION_PRESENCE_LOCATION","505878076704",3
"07/10/2021 23:00","PREINVENTORY","241282429504",4
"07/10/2021 23:00","POOL_CDR","215700303808",5
"07/10/2021 23:00","SUBS_PRESENCE_LOCATION_PK","172878794016",6
