AWRDATE,OBJECT,VALUE,RANK
"28/09/2021 06:00","SUBSCRIPTION","1540415015",4
"28/09/2021 06:00","SUBS_PRESENCE_LOCATION_01_IDX","669105086",5
"28/09/2021 06:00","HISTO_GPRS_09","376237081",6
"28/09/2021 06:00","HISTO_LOCATION_09_PK","300436226",7
"28/09/2021 06:00","HISTO_GPRS_09_IDX","60078931",8
"28/09/2021 06:00","POOL_CHARGING","26936280",9
"28/09/2021 06:00","COMMERCIAL_GROUP_SHARD","4373308",10
"28/09/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","9644177521",1
"28/09/2021 07:00","HISTO_GPRS_09_PK","6509235788",2
"28/09/2021 07:00","SUBSCRIPTION_CONSUMPTION","3610230625",3
"28/09/2021 07:00","SUBSCRIPTION","1542245959",4
"28/09/2021 07:00","SUBS_PRESENCE_LOCATION_01_IDX","669601149",5
"28/09/2021 07:00","HISTO_GPRS_09","356893240",6
"28/09/2021 07:00","HISTO_LOCATION_09_PK","143948919",7
"28/09/2021 07:00","HISTO_GPRS_09_IDX","61743793",8
"28/09/2021 07:00","POOL_CHARGING","26963762",9
"28/09/2021 07:00","COMMERCIAL_GROUP_SHARD","4389262",10
"28/09/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","9651201841",1
"28/09/2021 08:00","HISTO_GPRS_09_PK","6519561356",2
"28/09/2021 08:00","SUBSCRIPTION_CONSUMPTION","3613000554",3
"28/09/2021 08:00","SUBSCRIPTION","1544056928",4
"28/09/2021 08:00","SUBS_PRESENCE_LOCATION_01_IDX","670074848",5
"28/09/2021 08:00","HISTO_GPRS_09","385180223",6
"28/09/2021 08:00","HISTO_LOCATION_09_PK","156972800",7
"28/09/2021 08:00","HISTO_GPRS_09_IDX","59510690",8
"28/09/2021 08:00","POOL_CHARGING","26990720",9
"28/09/2021 08:00","COMMERCIAL_GROUP_SHARD","4405232",10
"28/09/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","9658209197",1
"28/09/2021 09:00","HISTO_GPRS_09_PK","6529840482",2
"28/09/2021 09:00","SUBSCRIPTION_CONSUMPTION","3615686880",3
"28/09/2021 09:00","SUBSCRIPTION","1545882331",4
"28/09/2021 09:00","SUBS_PRESENCE_LOCATION_01_IDX","670541888",5
"28/09/2021 09:00","HISTO_GPRS_09","322023396",6
"28/09/2021 09:00","HISTO_LOCATION_09_PK","157115171",7
"28/09/2021 09:00","HISTO_GPRS_09_IDX","59643392",8
"28/09/2021 09:00","POOL_CHARGING","27017588",9
"28/09/2021 09:00","CTRL_ASYNC_CALLBACK","6676869",10
"28/09/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","9665649004",1
"28/09/2021 10:00","HISTO_GPRS_09_PK","6540445667",2
"28/09/2021 10:00","SUBSCRIPTION_CONSUMPTION","3618438445",3
"28/09/2021 10:00","SUBSCRIPTION","1547679465",4
"28/09/2021 10:00","SUBS_PRESENCE_LOCATION_01_IDX","671023267",5
"28/09/2021 10:00","HISTO_GPRS_09","370180900",6
"28/09/2021 10:00","HISTO_LOCATION_09_PK","301571284",7
"28/09/2021 10:00","HISTO_GPRS_09_IDX","57712817",8
"28/09/2021 10:00","POOL_CHARGING","27044538",9
"28/09/2021 10:00","HISTO_LOCATION_09","4616722",10
"28/09/2021 11:00","SUBSCRIPTION_PRESENCE_LOCATION","9672663825",1
"28/09/2021 11:00","HISTO_GPRS_09_PK","6551054716",2
"28/09/2021 11:00","SUBSCRIPTION_CONSUMPTION","3621193744",3
"28/09/2021 11:00","SUBSCRIPTION","1549421564",4
"28/09/2021 11:00","SUBS_PRESENCE_LOCATION_01_IDX","671501792",5
"28/09/2021 11:00","HISTO_GPRS_09","378208139",6
"28/09/2021 11:00","HISTO_LOCATION_09_PK","301894908",7
"28/09/2021 11:00","HISTO_GPRS_09_IDX","61313643",8
"28/09/2021 11:00","POOL_CHARGING","27071696",9
"28/09/2021 11:00","HISTO_LOCATION_09","6006847",10
"28/09/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","9680244960",1
"28/09/2021 12:00","HISTO_GPRS_09_PK","6562158278",2
"28/09/2021 12:00","SUBSCRIPTION_CONSUMPTION","3624024464",3
"28/09/2021 12:00","SUBSCRIPTION","1551102022",4
"28/09/2021 12:00","SUBS_PRESENCE_LOCATION_01_IDX","671999456",5
"28/09/2021 12:00","HISTO_GPRS_09","373210529",6
"28/09/2021 12:00","HISTO_LOCATION_09_PK","302342029",7
"28/09/2021 12:00","HISTO_GPRS_09_IDX","58887268",8
"28/09/2021 12:00","POOL_CHARGING","27098992",9
"28/09/2021 12:00","COMMERCIAL_GROUP_SHARD","4468572",10
"28/09/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","9688311449",1
"28/09/2021 13:00","HISTO_GPRS_09_PK","6573798014",2
"28/09/2021 13:00","SUBSCRIPTION_CONSUMPTION","3626930503",3
"28/09/2021 13:00","SUBSCRIPTION","1552742951",4
"28/09/2021 13:00","SUBS_PRESENCE_LOCATION_01_IDX","672530851",5
"28/09/2021 13:00","HISTO_GPRS_09","395899668",6
"28/09/2021 13:00","HISTO_LOCATION_09_PK","302940926",7
"28/09/2021 13:00","HISTO_GPRS_09_IDX","60981613",8
"28/09/2021 13:00","POOL_CHARGING","27127246",9
"28/09/2021 13:00","COMMERCIAL_GROUP_SHARD","4485466",10
"28/09/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","9696933103",1
"28/09/2021 14:00","HISTO_GPRS_09_PK","6585919046",2
"28/09/2021 14:00","SUBSCRIPTION_CONSUMPTION","3629835316",3
"28/09/2021 14:00","SUBSCRIPTION","1554448794",4
"28/09/2021 14:00","SUBS_PRESENCE_LOCATION_01_IDX","673059103",5
"28/09/2021 14:00","HISTO_GPRS_09","338675012",6
"28/09/2021 14:00","HISTO_LOCATION_09_PK","303616626",7
"28/09/2021 14:00","HISTO_GPRS_09_IDX","61576749",8
"28/09/2021 14:00","POOL_CHARGING","27154990",9
"28/09/2021 14:00","CTRL_ASYNC_CALLBACK","6710918",10
"28/09/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","9705855459",1
"28/09/2021 15:00","HISTO_GPRS_09_PK","6598736486",2
"28/09/2021 15:00","SUBSCRIPTION_CONSUMPTION","3632893848",3
"28/09/2021 15:00","SUBSCRIPTION","1556247408",4
"28/09/2021 15:00","SUBS_PRESENCE_LOCATION_01_IDX","673626406",5
"28/09/2021 15:00","HISTO_GPRS_09","369715657",6
"28/09/2021 15:00","HISTO_LOCATION_09_PK","304355047",7
"28/09/2021 15:00","HISTO_GPRS_09_IDX","61758895",8
"28/09/2021 15:00","POOL_CHARGING","27184258",9
"28/09/2021 15:00","COMMERCIAL_GROUP_SHARD","4520110",10
"28/09/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","9715272343",1
"28/09/2021 16:00","HISTO_GPRS_09_PK","6611290665",2
"28/09/2021 16:00","SUBSCRIPTION_CONSUMPTION","3636012375",3
"28/09/2021 16:00","SUBSCRIPTION","1558101357",4
"28/09/2021 16:00","SUBS_PRESENCE_LOCATION_01_IDX","674214471",5
"28/09/2021 16:00","HISTO_GPRS_09","403754522",6
"28/09/2021 16:00","HISTO_LOCATION_09_PK","305083041",7
"28/09/2021 16:00","HISTO_GPRS_09_IDX","62214262",8
"28/09/2021 16:00","POOL_CHARGING","27213920",9
"28/09/2021 16:00","COMMERCIAL_GROUP_SHARD","4538436",10
"28/09/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","9724373168",1
"28/09/2021 17:00","HISTO_GPRS_09_PK","6623758574",2
"28/09/2021 17:00","SUBSCRIPTION_CONSUMPTION","3639107149",3
"28/09/2021 17:00","SUBSCRIPTION","1560036571",4
"28/09/2021 17:00","SUBS_PRESENCE_LOCATION_01_IDX","674811235",5
"28/09/2021 17:00","HISTO_GPRS_09","365108449",6
"28/09/2021 17:00","HISTO_LOCATION_09_PK","305810759",7
"28/09/2021 17:00","HISTO_GPRS_09_IDX","64000418",8
"28/09/2021 17:00","POOL_CHARGING","27243002",9
"28/09/2021 17:00","HISTO_LOCATION_09","5774928",10
"28/09/2021 18:00","SUBSCRIPTION_PRESENCE_LOCATION","9733800304",1
"28/09/2021 18:00","HISTO_GPRS_09_PK","6636393792",2
"28/09/2021 18:00","SUBSCRIPTION_CONSUMPTION","3642160577",3
"28/09/2021 18:00","SUBSCRIPTION","1561820822",4
"28/09/2021 18:00","SUBS_PRESENCE_LOCATION_01_IDX","675408165",5
"28/09/2021 18:00","HISTO_GPRS_09","380035703",6
"28/09/2021 18:00","HISTO_LOCATION_09_PK","306531206",7
"28/09/2021 18:00","HISTO_GPRS_09_IDX","62439535",8
"28/09/2021 18:00","POOL_CHARGING","27271854",9
"28/09/2021 18:00","HISTO_LOCATION_09","7305952",10
"28/09/2021 19:00","SUBSCRIPTION_PRESENCE_LOCATION","9742519753",1
"28/09/2021 19:00","HISTO_GPRS_09_PK","6648836267",2
"28/09/2021 19:00","SUBSCRIPTION_CONSUMPTION","3645263868",3
"28/09/2021 19:00","SUBSCRIPTION","1563661928",4
"28/09/2021 19:00","SUBS_PRESENCE_LOCATION_01_IDX","676015848",5
"28/09/2021 19:00","HISTO_GPRS_09","405370303",6
"28/09/2021 19:00","HISTO_LOCATION_09_PK","307248199",7
"28/09/2021 19:00","HISTO_GPRS_09_IDX","62894316",8
"28/09/2021 19:00","POOL_CHARGING","27302412",9
"28/09/2021 19:00","HISTO_LOCATION_09","7042459",10
"28/09/2021 20:00","SUBSCRIPTION_PRESENCE_LOCATION","9751982830",1
"28/09/2021 20:00","HISTO_GPRS_09_PK","6661402990",2
"28/09/2021 20:00","SUBSCRIPTION_CONSUMPTION","3648401807",3
"28/09/2021 20:00","SUBSCRIPTION","1565422635",4
"28/09/2021 20:00","SUBS_PRESENCE_LOCATION_01_IDX","676635806",5
"28/09/2021 20:00","HISTO_GPRS_09","384859808",6
"28/09/2021 20:00","HISTO_LOCATION_09_PK","307994619",7
"28/09/2021 20:00","HISTO_GPRS_09_IDX","61649385",8
"28/09/2021 20:00","POOL_CHARGING","27333298",9
"28/09/2021 20:00","CTRL_ASYNC_CALLBACK","10223763",10
"28/09/2021 21:00","SUBSCRIPTION_PRESENCE_LOCATION","9761474756",1
"28/09/2021 21:00","HISTO_GPRS_09_PK","6673668457",2
"28/09/2021 21:00","SUBSCRIPTION_CONSUMPTION","3651512283",3
"28/09/2021 21:00","SUBSCRIPTION","1567075552",4
"28/09/2021 21:00","SUBS_PRESENCE_LOCATION_01_IDX","677249272",5
"28/09/2021 21:00","HISTO_GPRS_09","424418364",6
"28/09/2021 21:00","HISTO_LOCATION_09_PK","308730120",7
"28/09/2021 21:00","HISTO_GPRS_09_IDX","64368843",8
"28/09/2021 21:00","POOL_CHARGING","27363814",9
"28/09/2021 21:00","HISTO_LOCATION_09","4855604",10
"28/09/2021 22:00","SUBSCRIPTION_PRESENCE_LOCATION","9770468783",1
"28/09/2021 22:00","HISTO_GPRS_09_PK","6685595579",2
"28/09/2021 22:00","SUBSCRIPTION_CONSUMPTION","3654560318",3
"28/09/2021 22:00","SUBSCRIPTION","1568683177",4
"28/09/2021 22:00","SUBS_PRESENCE_LOCATION_01_IDX","677850664",5
"28/09/2021 22:00","HISTO_GPRS_09","395824782",6
"28/09/2021 22:00","HISTO_LOCATION_09_PK","309453381",7
"28/09/2021 22:00","HISTO_GPRS_09_IDX","63631172",8
"28/09/2021 22:00","POOL_CHARGING","27393508",9
"28/09/2021 22:00","HISTO_LOCATION_09","7820090",10
"28/09/2021 23:00","SUBSCRIPTION_PRESENCE_LOCATION","9779717254",1
"28/09/2021 23:00","HISTO_GPRS_09_PK","6697824030",2
"28/09/2021 23:00","SUBSCRIPTION_CONSUMPTION","3657649553",3
"28/09/2021 23:00","SUBSCRIPTION","1570303454",4
"28/09/2021 23:00","SUBS_PRESENCE_LOCATION_01_IDX","678463159",5
"28/09/2021 23:00","HISTO_GPRS_09","313476698",6
"28/09/2021 23:00","HISTO_LOCATION_09_PK","310216370",7
"28/09/2021 23:00","HISTO_GPRS_09_IDX","64243509",8
"28/09/2021 23:00","POOL_CHARGING","27424236",9
"28/09/2021 23:00","HISTO_LOCATION_09","7278698",10
"29/09/2021 00:00","SUBSCRIPTION_PRESENCE_LOCATION","9788185094",1
"29/09/2021 00:00","HISTO_GPRS_09_PK","6709734655",2
"29/09/2021 00:00","SUBSCRIPTION_CONSUMPTION","3660685827",3
"29/09/2021 00:00","SUBSCRIPTION","1571874285",4
"29/09/2021 00:00","SUBS_PRESENCE_LOCATION_01_IDX","679064610",5
"29/09/2021 00:00","HISTO_GPRS_09","404493816",6
"29/09/2021 00:00","HISTO_LOCATION_09_PK","310909203",7
"29/09/2021 00:00","HISTO_GPRS_09_IDX","62870299",8
"29/09/2021 00:00","POOL_CHARGING","27453704",9
"29/09/2021 00:00","HISTO_LOCATION_09","6339418",10
"29/09/2021 01:00","SUBSCRIPTION_PRESENCE_LOCATION","9796646467",1
"29/09/2021 01:00","HISTO_GPRS_09_PK","6721175959",2
"29/09/2021 01:00","SUBSCRIPTION_CONSUMPTION","3663693172",3
"29/09/2021 01:00","SUBSCRIPTION","1573486275",4
"29/09/2021 01:00","SUBS_PRESENCE_LOCATION_01_IDX","679656852",5
"29/09/2021 01:00","HISTO_GPRS_09","362024377",6
"29/09/2021 01:00","HISTO_LOCATION_09_PK","311535074",7
"29/09/2021 01:00","HISTO_GPRS_09_IDX","62627080",8
"29/09/2021 01:00","POOL_CHARGING","27483918",9
"29/09/2021 01:00","HISTO_LOCATION_09","5587056",10
"29/09/2021 02:00","SUBSCRIPTION_PRESENCE_LOCATION","9804237403",1
"29/09/2021 02:00","HISTO_GPRS_09_PK","6732090654",2
"29/09/2021 02:00","SUBSCRIPTION_CONSUMPTION","3666502120",3
"29/09/2021 02:00","SUBSCRIPTION","1575052153",4
"29/09/2021 02:00","SUBS_PRESENCE_LOCATION_01_IDX","680190858",5
"29/09/2021 02:00","HISTO_GPRS_09","339032781",6
"29/09/2021 02:00","HISTO_LOCATION_09_PK","312042744",7
"29/09/2021 02:00","HISTO_GPRS_09_IDX","62005645",8
"29/09/2021 02:00","POOL_CHARGING","27511552",9
"29/09/2021 02:00","HISTO_LOCATION_09","7643806",10
"29/09/2021 03:00","SUBSCRIPTION_PRESENCE_LOCATION","9811528464",1
"29/09/2021 03:00","HISTO_GPRS_09_PK","6742470154",2
"29/09/2021 03:00","SUBSCRIPTION_CONSUMPTION","3669250516",3
"29/09/2021 03:00","SUBSCRIPTION","1576546880",4
"29/09/2021 03:00","SUBS_PRESENCE_LOCATION_01_IDX","680705877",5
"29/09/2021 03:00","HISTO_GPRS_09","380285211",6
"29/09/2021 03:00","HISTO_LOCATION_09_PK","312491871",7
"29/09/2021 03:00","HISTO_GPRS_09_IDX","66671923",8
"29/09/2021 03:00","POOL_CHARGING","27538602",9
"29/09/2021 03:00","CTRL_ASYNC_CALLBACK","7061534",10
"29/09/2021 04:00","SUBSCRIPTION_PRESENCE_LOCATION","9818417918",1
"29/09/2021 04:00","HISTO_GPRS_09_PK","6752508950",2
"29/09/2021 04:00","SUBSCRIPTION_CONSUMPTION","3671924194",3
"29/09/2021 04:00","SUBSCRIPTION","1578005527",4
"29/09/2021 04:00","SUBS_PRESENCE_LOCATION_01_IDX","681190318",5
"29/09/2021 04:00","HISTO_GPRS_09","366289097",6
"29/09/2021 04:00","HISTO_LOCATION_09_PK","163074899",7
"29/09/2021 04:00","HISTO_GPRS_09_IDX","65280887",8
"29/09/2021 04:00","POOL_CHARGING","27564520",9
"29/09/2021 04:00","HISTO_LOCATION_09","6075665",10
"29/09/2021 05:00","SUBSCRIPTION_PRESENCE_LOCATION","9825537366",1
"29/09/2021 05:00","HISTO_GPRS_09_PK","6762484799",2
"29/09/2021 05:00","SUBSCRIPTION_CONSUMPTION","3674614078",3
"29/09/2021 05:00","SUBSCRIPTION","1579478895",4
"29/09/2021 05:00","SUBS_PRESENCE_LOCATION_01_IDX","681681789",5
"29/09/2021 05:00","HISTO_GPRS_09","371351160",6
"29/09/2021 05:00","HISTO_LOCATION_09_PK","313203700",7
"29/09/2021 05:00","HISTO_GPRS_09_IDX","64992350",8
"29/09/2021 05:00","POOL_CHARGING","27591646",9
"29/09/2021 05:00","COMMERCIAL_GROUP_SHARD","4763802",10
"29/09/2021 06:00","SUBSCRIPTION_PRESENCE_LOCATION","9831980722",1
"29/09/2021 06:00","HISTO_GPRS_09_PK","6772292216",2
"29/09/2021 06:00","SUBSCRIPTION_CONSUMPTION","3677275103",3
"29/09/2021 06:00","SUBSCRIPTION","1580958075",4
"29/09/2021 06:00","SUBS_PRESENCE_LOCATION_01_IDX","682153925",5
"29/09/2021 06:00","HISTO_GPRS_09","346766956",6
"29/09/2021 06:00","HISTO_LOCATION_09_PK","313499277",7
"29/09/2021 06:00","HISTO_GPRS_09_IDX","61438599",8
"29/09/2021 06:00","POOL_CHARGING","27618324",9
"29/09/2021 06:00","CTRL_ASYNC_CALLBACK","7166588",10
"29/09/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","9838947552",1
"29/09/2021 07:00","HISTO_GPRS_09_PK","6782352049",2
"29/09/2021 07:00","SUBSCRIPTION_CONSUMPTION","3679946515",3
"29/09/2021 07:00","SUBSCRIPTION","1582573501",4
"29/09/2021 07:00","SUBS_PRESENCE_LOCATION_01_IDX","682619779",5
"29/09/2021 07:00","HISTO_GPRS_09","362524194",6
"29/09/2021 07:00","HISTO_LOCATION_09_PK","313761528",7
"29/09/2021 07:00","HISTO_GPRS_09_IDX","61484079",8
"29/09/2021 07:00","POOL_CHARGING","27645062",9
"29/09/2021 07:00","HISTO_LOCATION_09","7626925",10
"29/09/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","9845941595",1
"29/09/2021 08:00","HISTO_GPRS_09_PK","6792471611",2
"29/09/2021 08:00","SUBSCRIPTION_CONSUMPTION","3682710069",3
"29/09/2021 08:00","SUBSCRIPTION","1584147819",4
"29/09/2021 08:00","SUBS_PRESENCE_LOCATION_01_IDX","683111085",5
"29/09/2021 08:00","HISTO_GPRS_09","382893243",6
"29/09/2021 08:00","HISTO_LOCATION_09_PK","150369881",7
"29/09/2021 08:00","HISTO_GPRS_09_IDX","60313183",8
"29/09/2021 08:00","POOL_CHARGING","27672144",9
"29/09/2021 08:00","HISTO_LOCATION_09","6703394",10
"29/09/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","9852655765",1
"29/09/2021 09:00","HISTO_GPRS_09_PK","6802515502",2
"29/09/2021 09:00","SUBSCRIPTION_CONSUMPTION","3685363595",3
"29/09/2021 09:00","SUBSCRIPTION","1585690484",4
"29/09/2021 09:00","SUBS_PRESENCE_LOCATION_01_IDX","683582609",5
"29/09/2021 09:00","HISTO_GPRS_09","334032752",6
"29/09/2021 09:00","HISTO_LOCATION_09_PK","163770602",7
"29/09/2021 09:00","HISTO_GPRS_09_IDX","62781002",8
"29/09/2021 09:00","POOL_CHARGING","27699134",9
"29/09/2021 09:00","COMMERCIAL_GROUP_SHARD","4826906",10
"29/09/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","9859983748",1
"29/09/2021 10:00","HISTO_GPRS_09_PK","6812927688",2
"29/09/2021 10:00","SUBSCRIPTION_CONSUMPTION","3688118161",3
"29/09/2021 10:00","SUBSCRIPTION","1587287020",4
"29/09/2021 10:00","SUBS_PRESENCE_LOCATION_01_IDX","684082813",5
"29/09/2021 10:00","HISTO_GPRS_09","403826418",6
"29/09/2021 10:00","HISTO_LOCATION_09_PK","150637314",7
"29/09/2021 10:00","HISTO_GPRS_09_IDX","61269813",8
"29/09/2021 10:00","POOL_CHARGING","27726414",9
"29/09/2021 10:00","CTRL_ASYNC_CALLBACK","10762144",10
"29/09/2021 11:00","SUBSCRIPTION_PRESENCE_LOCATION","9867290710",1
"29/09/2021 11:00","HISTO_GPRS_09_PK","6823442684",2
"29/09/2021 11:00","SUBSCRIPTION_CONSUMPTION","3690839188",3
"29/09/2021 11:00","SUBSCRIPTION","1588866025",4
"29/09/2021 11:00","SUBS_PRESENCE_LOCATION_01_IDX","684568860",5
"29/09/2021 11:00","HISTO_GPRS_09","380999116",6
"29/09/2021 11:00","HISTO_LOCATION_09_PK","314858001",7
"29/09/2021 11:00","HISTO_GPRS_09_IDX","62056664",8
"29/09/2021 11:00","POOL_CHARGING","27752996",9
"29/09/2021 11:00","HISTO_LOCATION_09","5363148",10
"29/09/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","9875338921",1
"29/09/2021 12:00","HISTO_GPRS_09_PK","6834380993",2
"29/09/2021 12:00","SUBSCRIPTION_CONSUMPTION","3693657863",3
"29/09/2021 12:00","SUBSCRIPTION","1590465847",4
"29/09/2021 12:00","SUBS_PRESENCE_LOCATION_01_IDX","685080710",5
"29/09/2021 12:00","HISTO_GPRS_09","375784326",6
"29/09/2021 12:00","HISTO_LOCATION_09_PK","315307645",7
"29/09/2021 12:00","HISTO_GPRS_09_IDX","63441691",8
"29/09/2021 12:00","POOL_CHARGING","27780440",9
"29/09/2021 12:00","COMMERCIAL_GROUP_SHARD","4875802",10
"29/09/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","9883754785",1
"29/09/2021 13:00","HISTO_GPRS_09_PK","6846421664",2
"29/09/2021 13:00","SUBSCRIPTION_CONSUMPTION","3696652876",3
"29/09/2021 13:00","SUBSCRIPTION","1592194146",4
"29/09/2021 13:00","SUBS_PRESENCE_LOCATION_01_IDX","685648722",5
"29/09/2021 13:00","HISTO_GPRS_09","400049568",6
"29/09/2021 13:00","HISTO_LOCATION_09_PK","315918209",7
"29/09/2021 13:00","HISTO_GPRS_09_IDX","63549121",8
"29/09/2021 13:00","POOL_CHARGING","27809376",9
"29/09/2021 13:00","HISTO_LOCATION_09","11562816",10
"29/09/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","9892469576",1
"29/09/2021 14:00","HISTO_GPRS_09_PK","6858749628",2
"29/09/2021 14:00","SUBSCRIPTION_CONSUMPTION","3699682566",3
"29/09/2021 14:00","SUBSCRIPTION","1593954165",4
"29/09/2021 14:00","SUBS_PRESENCE_LOCATION_01_IDX","686228218",5
"29/09/2021 14:00","HISTO_GPRS_09","371133995",6
"29/09/2021 14:00","HISTO_LOCATION_09_PK","316609450",7
"29/09/2021 14:00","HISTO_GPRS_09_IDX","63852681",8
"29/09/2021 14:00","POOL_CHARGING","27839312",9
"29/09/2021 14:00","COMMERCIAL_GROUP_SHARD","4910742",10
"29/09/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","9902275217",1
"29/09/2021 15:00","HISTO_GPRS_09_PK","6871704216",2
"29/09/2021 15:00","SUBSCRIPTION_CONSUMPTION","3702786416",3
"29/09/2021 15:00","SUBSCRIPTION","1595808836",4
"29/09/2021 15:00","SUBS_PRESENCE_LOCATION_01_IDX","686829859",5
"29/09/2021 15:00","HISTO_GPRS_09","370684537",6
"29/09/2021 15:00","HISTO_LOCATION_09_PK","317341188",7
"29/09/2021 15:00","HISTO_GPRS_09_IDX","65541983",8
"29/09/2021 15:00","POOL_CHARGING","27869202",9
"29/09/2021 15:00","COMMERCIAL_GROUP_SHARD","4928450",10
"29/09/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","9911760043",1
"29/09/2021 16:00","HISTO_GPRS_09_PK","6884795123",2
"29/09/2021 16:00","SUBSCRIPTION_CONSUMPTION","3705954725",3
"29/09/2021 16:00","SUBSCRIPTION","1597706517",4
"29/09/2021 16:00","SUBS_PRESENCE_LOCATION_01_IDX","687454303",5
"29/09/2021 16:00","HISTO_GPRS_09","378649847",6
"29/09/2021 16:00","HISTO_LOCATION_09_PK","318086936",7
"29/09/2021 16:00","HISTO_GPRS_09_IDX","64317311",8
"29/09/2021 16:00","POOL_CHARGING","27900112",9
"29/09/2021 16:00","CTRL_ASYNC_CALLBACK","7485309",10
"29/09/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","9921091686",1
"29/09/2021 17:00","HISTO_GPRS_09_PK","6897371912",2
"29/09/2021 17:00","SUBSCRIPTION_CONSUMPTION","3709156407",3
"29/09/2021 17:00","SUBSCRIPTION","1599639087",4
"29/09/2021 17:00","SUBS_PRESENCE_LOCATION_01_IDX","688082502",5
"29/09/2021 17:00","HISTO_GPRS_09","417763618",6
"29/09/2021 17:00","HISTO_LOCATION_09_PK","318851935",7
"29/09/2021 17:00","HISTO_GPRS_09_IDX","63541245",8
"29/09/2021 17:00","POOL_CHARGING","27930738",9
"29/09/2021 17:00","COMMERCIAL_GROUP_SHARD","4965712",10
"29/09/2021 18:00","SUBSCRIPTION_PRESENCE_LOCATION","9930115352",1
"29/09/2021 18:00","HISTO_GPRS_09_PK","6909255025",2
"29/09/2021 18:00","SUBSCRIPTION_CONSUMPTION","3712250212",3
"29/09/2021 18:00","SUBSCRIPTION","1601466442",4
"29/09/2021 18:00","SUBS_PRESENCE_LOCATION_01_IDX","688692882",5
"29/09/2021 18:00","HISTO_GPRS_09","427387684",6
"29/09/2021 18:00","HISTO_LOCATION_09_PK","319575738",7
"29/09/2021 18:00","HISTO_GPRS_09_IDX","64627162",8
"29/09/2021 18:00","POOL_CHARGING","27960664",9
"29/09/2021 18:00","CTRL_ASYNC_CALLBACK","7553636",10
"29/09/2021 19:00","SUBSCRIPTION_PRESENCE_LOCATION","9939218669",1
"29/09/2021 19:00","HISTO_GPRS_09_PK","6921461354",2
"29/09/2021 19:00","SUBSCRIPTION_CONSUMPTION","3715396793",3
"29/09/2021 19:00","SUBSCRIPTION","1603335566",4
"29/09/2021 19:00","SUBS_PRESENCE_LOCATION_01_IDX","689310337",5
"29/09/2021 19:00","HISTO_GPRS_09","397794319",6
"29/09/2021 19:00","HISTO_LOCATION_09_PK","320323381",7
"29/09/2021 19:00","HISTO_GPRS_09_IDX","63992686",8
"29/09/2021 19:00","POOL_CHARGING","27990326",9
"29/09/2021 19:00","CTRL_ASYNC_CALLBACK","11102848",10
"29/09/2021 20:00","SUBSCRIPTION_PRESENCE_LOCATION","9948443186",1
"29/09/2021 20:00","HISTO_GPRS_09_PK","6933205816",2
"29/09/2021 20:00","SUBSCRIPTION_CONSUMPTION","3718526748",3
"29/09/2021 20:00","SUBSCRIPTION","1605139558",4
"29/09/2021 20:00","SUBS_PRESENCE_LOCATION_01_IDX","689922908",5
"29/09/2021 20:00","HISTO_GPRS_09","414183251",6
"29/09/2021 20:00","HISTO_LOCATION_09_PK","321074132",7
"29/09/2021 20:00","HISTO_GPRS_09_IDX","66395052",8
"29/09/2021 20:00","POOL_CHARGING","28020168",9
"29/09/2021 20:00","HISTO_LOCATION_09","5699675",10
"29/09/2021 21:00","SUBSCRIPTION_PRESENCE_LOCATION","9958127868",1
"29/09/2021 21:00","HISTO_GPRS_09_PK","6945022119",2
"29/09/2021 21:00","SUBSCRIPTION_CONSUMPTION","3721598658",3
"29/09/2021 21:00","SUBSCRIPTION","1606877725",4
"29/09/2021 21:00","SUBS_PRESENCE_LOCATION_01_IDX","690526206",5
"29/09/2021 21:00","HISTO_GPRS_09","409324682",6
"29/09/2021 21:00","HISTO_LOCATION_09_PK","321821225",7
"29/09/2021 21:00","HISTO_GPRS_09_IDX","64660690",8
"29/09/2021 21:00","POOL_CHARGING","28049264",9
"29/09/2021 21:00","HISTO_LOCATION_09","6480921",10
"29/09/2021 22:00","SUBSCRIPTION_PRESENCE_LOCATION","9967191696",1
"29/09/2021 22:00","HISTO_GPRS_09_PK","6956675500",2
"29/09/2021 22:00","SUBSCRIPTION_CONSUMPTION","3724680482",3
"29/09/2021 22:00","SUBSCRIPTION","1608576077",4
